STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
108,114,2573,33RO20110926,        A10,1,14,11708,2,20111027,2344,-28.7434,-43.9457,3834.0,714.9,6.4405,34.434,2,34.4365,2,206.7,2,205.7,2,15.4,2,26.4,2,0.0,2,1.387,4,,9,,9,,9,2174.2,3,2288.6,2,,9,,7.6653,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,714.9,,9,6.3746,27.06,34.5989,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,113,2574,33RO20110926,        A10,1,13,11031,2,20111027,2344,-28.7434,-43.9457,3834.0,800.6,5.3294,34.3528,2,34.3531,2,211.8,2,212.3,2,19.8,2,28.5,2,0.0,2,1.519,4,,9,,9,,9,2180.1,3,2292.4,2,,9,,7.6444,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,800.6,,9,5.262,27.132,34.5151,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,112,2575,33RO20110926,        A10,1,12,11027,2,20111027,2344,-28.7434,-43.9457,3834.0,950.2,4.3036,34.3353,2,34.3458,2,208.0,2,207.3,2,28.9,2,30.8,2,0.0,2,1.712,4,,9,,9,,9,2195.7,2,2295.2,2,,9,,7.6194,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,950.2,,9,4.2301,27.241,34.5078,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,111,2576,33RO20110926,        A10,1,11,11707,2,20111027,2344,-28.7434,-43.9457,3834.0,1050.0,3.8392,34.3672,2,34.366,2,201.0,2,200.7,2,35.9,6,32.1,6,0.0,6,1.83,4,,9,,9,,9,2205.7,2,2300.9,2,,9,,7.6024,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,1050.0,,9,3.7609,27.306,34.5281,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,110,2577,33RO20110926,        A10,1,10,11003,2,20111027,2344,-28.7434,-43.9457,3834.0,1204.9,3.4084,34.4465,2,34.4467,2,190.5,2,191.2,2,44.7,2,32.6,2,0.0,2,1.943,4,,9,,9,,9,2219.4,2,2313.0,2,,9,,7.6002,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,1204.9,,9,3.3209,27.413,34.6091,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,109,2578,33RO20110926,        A10,1,9,11706,2,20111027,2344,-28.7434,-43.9457,3834.0,1425.7,3.4058,34.6069,2,34.6077,2,189.9,2,189.4,2,44.9,6,30.9,6,0.0,6,1.858,4,,9,,9,,9,2221.4,6,2319.8,3,,9,,7.6342,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,1425.7,,9,3.2996,27.544,34.7709,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
108,108,2579,33RO20110926,        A10,1,8,11033,2,20111027,2344,-28.7434,-43.9457,3834.0,1726.1,3.7972,34.8311,2,34.8323,2,210.3,2,210.7,2,31.0,6,25.5,6,0.0,6,1.46,4,0.137,2,0.07,2,0.0,2,2198.2,2,2318.2,2,,9,,7.6615,2,25.0,,9,,9,,9,,9,,0.423,3,,9,,9,,9,1726.1,,9,3.659,27.686,34.9965,6,,9,,9,,,9,,17.725,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,107,2580,33RO20110926,        A10,1,7,11705,2,20111027,2344,-28.7434,-43.9457,3834.0,1950.3,3.8211,34.9181,2,34.918,2,230.6,2,230.1,2,24.2,2,22.4,2,0.0,2,1.249,4,0.199,2,0.101,2,0.017,2,2182.6,2,2317.5,2,,9,,7.6985,2,25.0,,9,,9,,9,,9,,0.554,3,,9,,9,,9,1950.3,,9,3.6611,27.756,35.0826,2,,9,,9,,,9,,15.804,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,106,2581,33RO20110926,        A10,1,6,11029,2,20111027,2344,-28.7434,-43.9457,3834.0,2199.1,3.654,34.9488,2,34.9536,2,244.2,2,244.1,2,21.9,2,20.7,2,0.0,2,1.147,4,0.253,2,0.127,2,0.056,2,2175.0,2,2316.9,2,,9,,7.7216,2,25.0,,9,,9,,9,,9,,0.65,3,,9,,9,,9,2199.1,,9,3.4723,27.803,35.1184,2,,9,,9,,,9,,14.503,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,105,2582,33RO20110926,        A10,1,5,11704,2,20111027,2344,-28.7434,-43.9457,3834.0,2450.5,3.3424,34.9452,2,34.9459,2,249.8,2,249.7,2,24.3,2,20.2,2,0.0,2,1.154,4,0.216,2,0.108,2,0.039,2,2173.4,2,2319.6,2,,9,,7.7334,2,25.0,,9,,9,,9,,9,,0.587,3,,9,,9,,9,2450.5,,9,3.1411,27.829,35.1107,2,,9,,9,,,9,,13.982,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,104,2583,33RO20110926,        A10,1,4,11030,2,20111027,2344,-28.7434,-43.9457,3834.0,2700.8,3.0662,34.9342,2,34.9351,2,251.0,2,251.7,2,28.1,2,20.5,2,0.0,2,1.198,4,0.144,2,0.072,2,0.0,2,2176.5,2,2323.6,2,,9,,7.7344,2,25.0,,9,,9,,9,,9,,0.454,3,,9,,9,,9,2700.8,,9,2.8449,27.848,35.0999,2,,9,,9,,,9,,13.981,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,103,2584,33RO20110926,        A10,1,3,11703,2,20111027,2344,-28.7434,-43.9457,3834.0,3050.4,2.3847,34.8876,2,34.8885,2,249.0,2,249.6,2,43.2,2,22.1,2,0.0,2,1.421,4,0.08,2,0.041,2,0.0,2,2190.4,2,2341.7,2,,9,,7.7156,2,25.0,,9,,9,,9,,9,,0.316,3,,9,,9,,9,3050.4,,9,2.1424,27.871,35.053,2,,9,,9,,,9,,14.366,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,102,2585,33RO20110926,        A10,1,2,11702,2,20111027,2344,-28.7434,-43.9457,3834.0,3459.6,0.8419,34.729,2,34.7057,4,222.2,2,223.3,2,104.5,2,30.3,2,0.0,2,2.4,4,0.203,2,0.095,2,0.074,2,2250.3,2,2361.1,3,,9,,7.6284,3,25.0,,9,,9,,9,,9,,0.419,3,,9,,9,,9,3459.6,,9,0.596,27.835,34.8693,2,,9,,9,,,9,,17.691,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
108,101,2586,33RO20110926,        A10,1,1,11701,2,20111027,2344,-28.7434,-43.9457,3834.0,3822.9,0.5485,34.6992,2,34.7027,2,220.5,2,220.7,2,116.1,2,31.9,2,0.0,2,2.579,4,0.28,6,0.131,6,0.065,6,2260.0,6,2364.2,6,,9,,7.6158,6,25.0,,9,,9,,9,,9,,0.509,3,,9,,9,,9,3822.9,,9,0.2745,27.851,34.8664,2,,9,,9,,,9,,18.1875,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,124,2587,33RO20110926,        A10,1,24,11714,2,20111028,507,-28.595,-44.4165,3715.0,4.9,20.7418,36.4959,2,36.5012,2,223.6,2,224.1,2,0.8,2,0.0,2,0.0,2,0.047,4,2.073,2,1.267,2,1.282,2,2083.6,6,2393.1,2,,9,,8.03,2,25.0,,9,,9,,9,,9,,2.854,4,,9,62.6244,2,3.96,2,4.9,,9,20.7409,25.709,36.6733,2,,9,,1,,,9,,7.065,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,123,2588,33RO20110926,        A10,1,23,11713,2,20111028,507,-28.595,-44.4165,3715.0,44.9,19.6538,36.3595,2,36.3625,2,230.2,2,230.3,2,0.7,2,0.0,2,0.0,2,0.052,4,2.164,2,1.316,2,1.346,2,2080.2,2,2383.8,6,,9,,8.0225,6,25.0,,9,,9,,9,,9,,3.418,4,,9,63.0049,2,3.92,2,44.9,,9,19.6455,25.897,36.5339,2,,9,,1,,,9,,7.328,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,122,2589,33RO20110926,        A10,1,22,11712,2,20111028,507,-28.595,-44.4165,3715.0,79.7,18.5075,36.1624,2,36.1654,2,222.2,2,211.8,2,1.2,6,1.8,6,0.05,6,0.148,4,2.252,2,1.371,2,1.302,2,2096.0,2,2372.1,2,,9,,7.9799,2,25.0,,9,,9,,9,,9,,1.276,4,,9,54.6829,2,5.41,2,79.7,,9,18.4934,26.041,36.336,2,,9,,1,,,9,,7.996,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,121,2590,33RO20110926,        A10,1,21,11010,2,20111028,507,-28.595,-44.4165,3715.0,127.1,17.8712,36.083,2,36.0925,2,221.3,2,220.8,2,1.0,6,1.4,6,0.02,6,0.124,4,2.324,2,1.403,2,1.383,2,2091.0,2,2367.5,2,,9,,7.9809,2,25.0,,9,,9,,9,,9,,1.6,4,,9,55.9707,2,5.15,2,127.1,,9,17.8494,26.144,36.2627,2,,9,,9,,,9,,8.05,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,120,2591,33RO20110926,        A10,1,20,11715,2,20111028,507,-28.595,-44.4165,3715.0,180.0,16.1945,35.7168,2,35.7204,2,204.6,2,204.9,2,2.0,2,4.7,2,0.01,2,0.31,4,2.55,2,1.505,2,1.256,2,2107.7,2,2345.4,2,,9,,7.9158,2,25.0,,9,,9,,9,,9,,0.855,4,,9,49.8829,2,8.94,2,180.0,,9,16.1656,26.262,35.8888,2,,9,,9,,,9,,9.514,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,119,2592,33RO20110926,        A10,1,19,11007,2,20111028,507,-28.595,-44.4165,3715.0,270.1,14.198,35.3955,2,35.3967,2,204.2,2,203.9,2,3.0,2,8.5,2,0.01,2,0.49,4,2.832,2,1.62,2,1.163,2,2118.7,2,2327.7,2,,9,,7.8647,2,25.0,,9,,9,,9,,9,,0.73,3,,9,50.1854,2,,9,270.1,,9,14.1583,26.461,35.5636,2,,9,,9,,,9,,11.625,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,118,2593,33RO20110926,        A10,1,18,11710,2,20111028,507,-28.595,-44.4165,3715.0,339.9,13.0955,35.2478,2,35.2517,2,206.9,2,206.8,2,3.5,2,10.6,2,0.01,2,0.583,4,2.942,2,1.651,2,1.135,2,2124.9,2,2321.0,2,,9,,7.8407,2,25.0,,9,,9,,9,,9,,0.842,3,,9,47.6488,2,,9,339.9,,9,13.0481,26.578,35.418,2,,9,,9,,,9,,12.458,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,117,2594,33RO20110926,        A10,1,17,11023,2,20111028,507,-28.595,-44.4165,3715.0,440.6,11.2734,34.9786,2,34.9771,2,202.4,2,203.2,2,5.5,2,15.1,2,0.0,2,0.795,4,3.075,2,1.668,2,1.027,2,2137.1,2,2307.8,2,,9,,7.7887,2,25.0,,9,,9,,9,,9,,1.091,3,,9,45.8634,2,,9,440.6,,9,11.2176,26.718,35.142,2,,9,,9,,,9,,14.228,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,116,2595,33RO20110926,        A10,1,16,11709,2,20111028,507,-28.595,-44.4165,3715.0,538.6,9.1128,34.699,2,34.7025,2,202.4,2,202.5,2,8.7,2,20.2,2,0.0,2,1.052,4,3.129,2,1.645,2,0.838,2,2151.9,2,2294.7,2,,9,,7.7304,2,25.0,,9,,9,,9,,9,,1.611,3,,9,42.6439,2,,9,538.6,,9,9.0529,26.877,34.8662,2,,9,,9,,,9,,15.855,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,115,2596,33RO20110926,        A10,1,15,11006,2,20111028,507,-28.595,-44.4165,3715.0,639.6,7.085,34.4693,2,34.4717,2,214.3,2,214.3,2,11.9,2,24.3,2,0.0,2,1.259,4,3.238,2,1.671,2,0.862,2,2160.8,2,2288.0,2,,9,,7.6974,2,25.0,,9,,9,,9,,9,,2.418,3,,9,39.9415,2,,9,639.6,,9,7.0233,26.998,34.6343,2,,9,,9,,,9,,16.053,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,114,2597,33RO20110926,        A10,1,14,11708,2,20111028,507,-28.595,-44.4165,3715.0,741.1,5.4422,34.3229,2,34.3279,2,226.3,2,227.4,2,16.0,2,27.0,2,0.0,2,1.421,4,3.258,2,1.652,2,0.803,2,2167.0,2,2284.8,2,,9,,7.6663,2,25.0,,9,,9,,9,,9,,3.043,3,,9,37.239,2,,9,741.1,,9,5.3795,27.097,34.4898,2,,9,,9,,,9,,16.195,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,113,2598,33RO20110926,        A10,1,13,11031,2,20111028,507,-28.595,-44.4165,3715.0,841.4,4.7115,34.3132,2,34.3148,2,219.2,2,218.3,2,22.6,2,29.3,2,0.0,2,1.587,4,2.69,2,1.331,2,0.561,2,2180.8,2,2291.1,2,,9,,7.6404,2,25.0,,9,,9,,9,,9,,2.809,3,,9,42.7317,3,,9,841.4,,9,4.6445,27.17,34.4766,6,,9,,9,,,9,,17.564,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,112,2599,33RO20110926,        A10,1,12,11027,2,20111028,507,-28.595,-44.4165,3715.0,974.4,3.9713,34.3381,2,34.3402,2,206.7,2,206.6,2,32.6,2,31.4,2,0.0,2,1.781,4,1.872,2,0.912,2,0.348,2,2198.1,2,2300.2,2,,9,,7.6224,2,25.0,,9,,9,,9,,9,,2.27,3,,9,38.8,2,,9,974.4,,9,3.8983,27.27,34.5021,3,,9,,9,,,9,,19.294,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,111,2600,33RO20110926,        A10,1,11,11707,2,20111028,507,-28.595,-44.4165,3715.0,1110.8,3.5674,34.4158,2,34.4149,2,193.2,2,192.4,2,41.6,6,32.5,6,0.0,6,1.908,4,0.951,2,0.458,2,0.141,2,2213.0,2,,5,,9,,,5,,,9,,9,,9,,9,,1.465,3,,9,38.5268,2,,9,1110.8,,9,3.4863,27.372,34.5772,3,,9,,9,,,9,,20.684,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,110,2601,33RO20110926,        A10,1,10,11003,2,20111028,507,-28.595,-44.4165,3715.0,1324.1,3.3822,34.5611,2,34.562,2,188.5,2,188.5,2,45.6,2,31.5,2,0.0,2,1.912,4,0.322,2,0.154,2,0.059,2,2220.6,6,2315.9,6,,9,,7.6013,6,25.0,,9,,9,,9,,9,,0.733,3,,9,39.9707,2,,9,1324.1,,9,3.2849,27.507,34.725,3,,9,,9,,,9,,20.56,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,109,2602,33RO20110926,        A10,1,9,11706,2,20111028,507,-28.595,-44.4165,3715.0,1573.7,3.076,34.6467,2,34.649,2,192.4,2,192.9,2,51.0,2,30.3,2,0.0,2,1.902,4,0.194,2,0.094,2,0.0,2,2221.4,2,2325.4,2,,9,,7.6204,2,25.0,,9,,9,,9,,9,,0.518,3,,9,39.3659,2,,9,1573.7,,9,2.9608,27.608,34.8124,2,,9,,9,,,9,,19.757,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,108,2603,33RO20110926,        A10,1,8,11033,2,20111028,507,-28.595,-44.4165,3715.0,1799.4,3.8649,34.8842,2,34.8851,2,219.7,2,219.9,2,26.5,6,23.8,6,0.0,6,1.335,4,0.164,2,0.084,2,0.04,2,2185.3,2,2318.9,2,,9,,7.7024,4,25.0,,9,,9,,9,,9,,0.497,3,,9,41.3659,2,,9,1799.4,,9,3.7188,27.724,35.0496,2,,9,,9,,,9,,16.164,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,107,2604,33RO20110926,        A10,1,7,11705,2,20111028,507,-28.595,-44.4165,3715.0,2050.9,3.7082,34.933,2,34.9383,2,237.1,2,237.1,2,23.5,2,21.5,2,0.0,2,1.208,4,0.235,2,0.119,2,0.048,2,2176.2,2,,5,,9,,,5,,,9,,9,,9,,9,,0.657,3,,9,40.0976,2,,9,2050.9,,9,3.5402,27.784,35.1031,2,,9,,9,,,9,,14.796,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,106,2605,33RO20110926,        A10,1,6,11029,2,20111028,507,-28.595,-44.4165,3715.0,2338.9,3.4349,34.948,2,34.9501,2,248.7,2,249.0,2,23.2,2,20.2,2,0.0,2,1.148,4,0.236,2,0.118,2,0.039,2,2171.4,2,2319.9,2,,9,,7.7274,2,25.0,,9,,9,,9,,9,,0.692,3,,9,41.9415,2,,9,2338.9,,9,3.243,27.822,35.1149,2,,9,,9,,,9,,14.17,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,105,2606,33RO20110926,        A10,1,5,11704,2,20111028,507,-28.595,-44.4165,3715.0,2654.4,3.0349,34.9322,2,34.9346,2,251.1,2,250.8,2,28.5,6,20.5,6,0.0,6,1.198,4,0.154,2,0.079,2,0.0,2,2176.0,2,2322.9,2,,9,,7.7326,2,25.0,,9,,9,,9,,9,,0.504,3,,9,38.1756,2,,9,2654.4,,9,2.8189,27.849,35.0993,2,,9,,9,,,9,,13.65,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,104,2607,33RO20110926,        A10,1,4,11030,2,20111028,507,-28.595,-44.4165,3715.0,2875.8,2.7893,34.9195,2,34.9204,2,251.7,2,250.8,2,32.5,2,20.7,2,0.0,2,1.262,4,0.097,2,0.051,2,0.045,2,2179.8,2,2327.4,2,,9,,7.7306,2,25.0,,9,,9,,9,,9,,0.384,3,,9,38.4293,2,,9,2875.8,,9,2.5559,27.862,35.0851,2,,9,,9,,,9,,13.652,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,103,2608,33RO20110926,        A10,1,3,11703,2,20111028,507,-28.595,-44.4165,3715.0,3122.4,2.2562,34.8744,2,34.8754,2,247.3,2,247.4,2,48.5,2,22.8,2,0.0,2,1.505,4,0.076,2,0.039,2,0.047,2,2194.8,2,2361.3,4,,9,,7.7085,4,25.0,,9,,9,,9,,9,,0.332,3,,9,38.7805,2,,9,3122.4,,9,2.0094,27.871,35.0399,2,,9,,9,,,9,,14.385,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,102,2609,33RO20110926,        A10,1,2,11702,2,20111028,507,-28.595,-44.4165,3715.0,3480.6,1.0018,34.7444,2,34.7458,2,225.4,2,225.6,2,98.3,2,29.5,2,0.0,2,2.305,4,0.17,2,0.08,2,0.067,2,2243.6,2,,5,,9,,,5,,,9,,9,,9,,9,,0.423,3,,9,38.8,2,,9,3480.6,,9,0.7497,27.857,34.9097,2,,9,,9,,,9,,17.073,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
109,101,2610,33RO20110926,        A10,1,1,11701,2,20111028,507,-28.595,-44.4165,3715.0,3706.5,0.6663,34.7103,2,34.7144,2,221.6,2,220.7,2,111.4,2,31.2,2,0.0,2,2.51,4,0.244,6,0.115,6,0.077,6,2254.8,2,2362.7,6,,9,,7.6257,6,25.0,,9,,9,,9,,9,,0.511,3,,9,38.4878,2,,9,3706.5,,9,0.4008,27.853,34.8781,2,,9,,9,,,9,,17.4825,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
110,124,2611,33RO20110926,        A10,1,24,11714,2,20111028,1018,-28.4464,-44.8871,3511.0,4.7,20.0735,36.3728,2,36.3738,2,226.9,2,240.2,4,0.5,2,0.0,2,0.0,2,0.032,4,2.142,2,1.304,2,1.34,2,2078.4,3,2386.7,2,,9,,8.023,2,25.0,,9,,9,,9,,9,,4.267,4,,9,,9,,9,4.7,,9,20.0726,25.79,36.5453,2,,9,,1,,,9,,6.995,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
110,123,2612,33RO20110926,        A10,1,23,11713,2,20111028,1018,-28.4464,-44.8871,3511.0,49.3,19.9447,36.3755,2,36.3757,2,228.0,2,230.4,2,0.6,2,0.0,2,0.0,2,0.039,4,,9,,9,,9,2079.4,3,2385.4,2,,9,,8.024,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,49.3,,9,19.9356,25.829,36.5473,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,122,2613,33RO20110926,        A10,1,22,11712,2,20111028,1018,-28.4464,-44.8871,3511.0,99.6,18.6641,36.2424,2,36.2399,2,224.7,2,225.0,2,0.8,2,0.3,2,0.1,2,0.082,4,,9,,9,,9,2086.4,3,2378.3,2,,9,,8.003,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,99.6,,9,18.6465,26.058,36.4108,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,121,2614,33RO20110926,        A10,1,21,11010,2,20111028,1018,-28.4464,-44.8871,3511.0,150.7,16.4524,35.7634,2,35.7649,2,200.6,2,200.8,2,2.0,6,4.8,6,0.02,6,0.293,4,,9,,9,,9,2108.1,3,2349.8,2,,9,,7.9199,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,150.7,,9,16.4279,26.235,35.9335,2,,9,,1,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,120,2615,33RO20110926,        A10,1,20,11715,2,20111028,1018,-28.4464,-44.8871,3511.0,201.8,15.2227,35.5676,2,35.5697,2,206.5,2,207.8,2,2.2,2,6.2,2,0.01,2,0.368,4,,9,,9,,9,2112.4,3,2338.8,2,,9,,7.8968,2,25.0,,9,,9,,9,,9,,,5,,9,,9,,9,201.8,,9,15.1917,26.369,35.7374,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,119,2616,33RO20110926,        A10,1,19,11007,2,20111028,1018,-28.4464,-44.8871,3511.0,249.3,14.4412,35.4581,2,35.4588,2,207.6,2,207.3,2,2.6,2,7.7,2,0.01,2,0.441,4,2.79,2,1.613,2,1.224,2,2116.7,3,2331.8,2,,9,,7.8757,2,25.0,,9,,9,,9,,9,,0.979,3,,9,,9,,9,249.3,,9,14.4042,26.455,35.626,2,,9,,9,,,9,,11.026,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
110,118,2617,33RO20110926,        A10,1,18,11710,2,20111028,1018,-28.4464,-44.8871,3511.0,301.4,13.7337,35.3659,2,35.3687,2,208.5,2,209.3,2,3.0,2,9.0,2,0.01,2,0.505,4,,9,,9,,9,2118.8,2,2328.6,2,,9,,7.8637,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,301.4,,9,13.6904,26.537,35.5355,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,117,2618,33RO20110926,        A10,1,17,11023,2,20111028,1018,-28.4464,-44.8871,3511.0,400.5,12.0236,35.0947,2,35.0974,2,207.6,2,208.2,2,4.2,4,12.8,4,0.0,4,0.671,4,,9,,9,,9,2127.5,2,2314.5,2,,9,,7.8166,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,400.5,,9,11.9708,26.669,35.2629,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,116,2619,33RO20110926,        A10,1,16,11709,2,20111028,1018,-28.4464,-44.8871,3511.0,500.9,9.6891,34.7692,2,34.7742,2,202.8,2,202.8,2,7.6,2,18.8,2,0.0,2,0.965,4,,9,,9,,9,2146.2,2,2297.9,2,,9,,7.7465,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,500.9,,9,9.6313,26.841,34.9382,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,115,2620,33RO20110926,        A10,1,15,11006,2,20111028,1018,-28.4464,-44.8871,3511.0,600.2,7.7968,34.5565,2,34.5576,2,201.8,2,201.6,2,11.3,2,23.6,2,0.0,2,1.217,4,3.045,2,1.553,2,0.719,2,2159.5,2,2290.9,2,,9,,7.6944,2,25.0,,9,,9,,9,,9,,2.384,3,,9,,9,,9,600.2,,9,7.7358,26.965,34.7206,2,,9,,9,,,9,,16.994,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
110,114,2621,33RO20110926,        A10,1,14,11708,2,20111028,1018,-28.4464,-44.8871,3511.0,759.6,5.4605,34.3594,2,34.36,2,211.5,2,211.9,2,18.8,2,28.3,2,0.0,2,1.496,4,2.788,2,1.378,2,0.547,2,2173.5,2,2288.8,2,,9,,7.6523,2,25.0,,9,,9,,9,,9,,3.086,3,,9,,9,,9,759.6,,9,5.396,27.121,34.522,2,,9,,9,,,9,,17.865,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
110,113,2622,33RO20110926,        A10,1,13,11031,2,20111028,1018,-28.4464,-44.8871,3511.0,925.1,3.995,34.309,2,34.3088,2,214.8,2,215.3,2,29.5,2,30.8,2,0.0,2,1.717,4,2.249,2,1.093,2,0.377,2,2190.2,2,2297.0,2,,9,,7.6254,2,25.0,,9,,9,,9,,9,,2.999,3,,9,,9,,9,925.1,,9,3.9259,27.243,34.4706,6,,9,,9,,,9,,18.762,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
110,112,2623,33RO20110926,        A10,1,12,11027,2,20111028,1018,-28.4464,-44.8871,3511.0,1150.9,3.4246,34.4568,2,34.4579,2,189.8,2,189.4,2,44.4,6,32.7,6,0.0,6,1.933,4,,9,,9,,9,2217.4,2,2312.7,2,,9,,7.5974,2,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,1150.9,,9,3.3414,27.42,34.6204,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,111,2624,33RO20110926,        A10,1,11,11707,2,20111028,1018,-28.4464,-44.8871,3511.0,1300.8,3.4001,34.5692,2,34.5691,2,187.7,2,187.9,2,44.9,2,31.5,2,0.0,2,1.881,4,,9,,9,,9,2220.5,6,2318.6,6,,9,,7.6064,6,25.0,,9,,9,,9,,9,,,9,,9,,9,,9,1300.8,,9,3.3046,27.513,34.7321,2,,9,,9,,,9,,,,['A10'],2011-09-26,2011-10-31,Bonnie
110,110,2625,33RO20110926,        A10,1,10,11003,2,20111028,1018,-28.4464,-44.8871,3511.0,1501.4,3.6693,34.7293,2,34.7296,2,196.4,2,196.7,2,37.2,2,28.4,2,0.0,2,1.662,4,0.13,2,0.064,2,0.0,2,2206.9,2,2319.7,2,,9,,7.6394,2,25.0,,9,,9,,9,,9,,0.449,3,,9,,9,,9,1501.4,,9,3.5533,27.616,34.8934,2,,9,,9,,,9,,18.857,2.0,['A10'],2011-09-26,2011-10-31,Bonnie
