EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,DELC13,DELC13_FLAG_W,TDN,TDN_FLAG_W,N2O,N2O_FLAG_W,BTL_DATE,BTL_TIME
,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,,UATM,,DEG C,,,DEG C,UMOL/KG,,/MILLE,,UMOL/KG,,NMOL/KG,,,
33RO20230306  ,A16N       ,46      ,  1,460105     ,205        ,20230323,0611,  13.5027, -29.0050,     5544,   3501.5,   2.5446,  34.9112,2,  34.9134,2,    222.7,2,    246.2,2,    40.20,2,    21.50,2,     0.00,2,     1.50,2,    0.010,2,    0.009,2,   0.0903,2,   2189.4,2,   2334.1,2,   -999.0,9,       20,   7.7224,2,       25,    40.55,2,      0.9,2,    22.93,2,     13.5,2,20230323,0653
33RO20230306  ,A16N       ,46      ,  1,460104     ,204        ,20230323,0611,  13.5027, -29.0050,     5544,   4001.1,   2.3943,  34.8943,2,  34.8958,2,    215.0,2,    239.6,2,    46.80,6,    22.40,6,     0.00,6,     1.55,6,    0.009,2,    0.007,2,   0.0556,2,   2204.1,2,   2346.1,2,    779.4,2,       20,   7.7151,2,       25,    41.25,2,      0.9,2,    23.95,2,     14.0,2,20230323,0642
33RO20230306  ,A16N       ,46      ,  1,460103     ,203        ,20230323,0611,  13.5027, -29.0050,     5544,   4503.2,   2.3171,  34.8800,2,  34.8816,2,    209.9,2,    235.0,2,    52.10,6,    23.10,6,     0.00,6,     1.60,6,    0.015,2,    0.007,2,   0.0000,2,   2215.6,2,   2353.2,2,    794.8,2,       20,   7.7077,2,       25,    40.58,2,      0.7,2,    25.68,2,     14.5,2,20230323,0632
33RO20230306  ,A16N       ,46      ,  1,460102     ,202        ,20230323,0611,  13.5027, -29.0050,     5544,   5003.8,   2.2957,  34.8730,2,  34.8742,2,    215.3,2,    242.9,2,    51.40,6,    22.60,6,     0.01,6,     1.56,6,    0.061,2,    0.031,2,   0.0401,2,   2205.4,2,   2347.1,2,    785.3,2,       20,   7.7115,2,       25,    41.19,2,      0.9,2,    26.34,2,     15.1,2,20230323,0622
33RO20230306  ,A16N       ,46      ,  1,460101     ,201        ,20230323,0611,  13.5027, -29.0050,     5544,   5629.7,   2.3314,  34.8678,2,  34.8698,2,    216.5,2,    244.5,2,    51.70,6,    22.50,6,     0.01,6,     1.56,6,    0.112,2,    0.060,2,   0.0628,2,   2206.2,6,   2345.0,2,    783.6,2,       20,   7.7117,2,       25,    40.79,2,      0.9,6,    24.00,2,     16.6,2,20230323,0611
33RO20230306  ,A16N       ,47      ,  2,470224     ,224        ,20230323,1424,  14.0015, -29.0057,     5442,      3.3,  24.4260,  35.9200,2,  35.9206,2,    199.0,2,    210.2,2,     1.00,2,     0.00,2,     0.01,2,     0.09,2,    1.470,2,    1.021,2,   1.8453,2,   2037.7,6,   2353.5,2,    323.3,2,       20,   8.0405,2,       25,    76.64,2,      1.2,2,     5.15,2,      5.0,2,20230323,1624
33RO20230306  ,A16N       ,47      ,  2,470223     ,223        ,20230323,1424,  14.0015, -29.0057,     5442,     15.5,  24.3079,  35.9151,2,  35.9232,2,    199.1,2,    210.4,2,     1.00,2,     0.00,2,     0.01,2,     0.07,2,    1.485,2,    1.019,2,   1.8289,2,   2036.1,2,   2351.6,2,    324.4,2,       20,   8.0395,2,       25,  -999.00,9,      1.1,2,  -999.00,9,      5.1,2,20230323,1622
33RO20230306  ,A16N       ,47      ,  2,470222     ,222        ,20230323,1424,  14.0015, -29.0057,     5442,     40.3,  22.9543,  36.2135,2,  36.2293,6,    204.6,2,    212.4,2,     0.80,2,     0.00,2,     0.02,2,     0.10,2,    1.590,2,    1.066,2,   1.8823,2,   2063.9,2,   2371.4,2,    345.2,2,       20,   8.0208,2,       25,  -999.00,9,      1.3,2,  -999.00,9,      6.1,2,20230323,1620
33RO20230306  ,A16N       ,47      ,  2,470221     ,221        ,20230323,1424,  14.0015, -29.0057,     5442,     80.1,  18.2094,  36.2926,2,  36.3155,2,    114.1,2,    114.4,2,     3.40,2,    14.20,2,     0.08,2,     0.92,2,    1.887,2,    1.226,2,   1.5475,2,   2198.6,2,   2372.2,2,    691.3,6,       20,   7.7659,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     16.6,2,20230323,1618
33RO20230306  ,A16N       ,47      ,  2,470220     ,220        ,20230323,1424,  14.0015, -29.0057,     5442,    130.7,  14.5799,  35.7627,2,  35.7204,2,     96.7,2,     98.0,2,     7.10,2,    21.40,2,     0.02,2,     1.36,2,    2.095,2,    1.268,2,   1.2952,2,   2210.4,2,   2338.2,2,    889.9,2,       20,   7.6661,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     23.8,2,20230323,1616
33RO20230306  ,A16N       ,47      ,  2,470219     ,219        ,20230323,1424,  14.0015, -29.0057,     5442,    180.5,  12.0145,  35.2238,2,  35.2236,2,     84.8,2,     88.7,2,    10.30,2,    26.30,2,     0.01,2,     1.71,2,    2.125,2,    1.210,2,   0.8552,2,   2219.6,2,   2314.0,2,   1079.5,2,       20,   7.5897,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     29.0,2,20230323,1614
33RO20230306  ,A16N       ,47      ,  2,470218     ,218        ,20230323,1424,  14.0015, -29.0057,     5442,    240.5,  11.3153,  35.1344,2,  35.1345,2,     78.4,2,     86.3,2,    11.50,2,    27.90,2,     0.01,2,     1.81,2,    2.032,2,    1.146,2,   0.7473,2,   2220.4,2,   2310.8,6,   1138.2,2,       20,   7.5669,6,       25,  -999.00,9,      0.3,2,  -999.00,9,     31.2,2,20230323,1612
33RO20230306  ,A16N       ,47      ,  2,470217     ,217        ,20230323,1424,  14.0015, -29.0057,     5442,    333.6,  11.1783,  35.2251,2,  35.2249,2,     64.7,2,     68.8,2,    12.10,2,    29.90,2,     0.01,2,     1.87,2,    1.732,2,    0.960,2,   0.6090,2,   2233.1,2,   2313.0,2,   1217.1,2,       20,   7.5427,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     32.4,2,20230323,1610
33RO20230306  ,A16N       ,47      ,  2,470216     ,216        ,20230323,1424,  14.0015, -29.0057,     5442,    450.9,  10.2178,  35.1442,2,  35.1416,2,     42.2,2,     44.3,2,    14.90,2,    34.60,2,     0.01,2,     2.12,2,    1.138,2,    0.635,2,   0.3424,2,   2252.1,2,   2305.1,2,   1431.5,2,       20,   7.4776,2,       25,  -999.00,9,      0.2,6,  -999.00,9,     35.2,2,20230323,1607
33RO20230306  ,A16N       ,47      ,  2,470215     ,215        ,20230323,1424,  14.0015, -29.0057,     5442,    550.2,   9.2356,  35.0474,2,  35.0473,2,     46.9,2,     50.7,2,    17.80,2,    35.60,2,     0.01,2,     2.25,2,    0.762,2,    0.427,2,   0.2558,2,   2250.7,6,   2302.6,2,   1442.3,2,       20,   7.4743,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     33.0,2,20230323,1604
33RO20230306  ,A16N       ,47      ,  2,470214     ,214        ,20230323,1424,  14.0015, -29.0057,     5442,    750.7,   7.4300,  34.9008,2,  35.2040,2,     79.8,2,     69.7,2,    13.10,2,    30.60,2,     0.01,2,     1.90,2,    1.533,9,     -999,9,     -999,9,   2236.0,2,   2310.4,2,   1208.5,2,       20,   7.5425,2,       25,  -999.00,9,      0.2,2,  -999.00,9,     31.6,9,20230323,1559
33RO20230306  ,A16N       ,47      ,  2,470213     ,213        ,20230323,1424,  14.0015, -29.0057,     5442,    900.8,   6.4522,  34.8601,2,  34.8637,2,     97.8,2,    105.0,2,    24.10,2,    34.20,2,     0.01,2,     2.26,2,    0.106,6,    0.059,6,   0.0600,6,   2233.1,2,   2299.8,2,   1242.0,2,       20,   7.5292,2,       25,  -999.00,9,      0.6,2,  -999.00,9,     25.5,6,20230323,1556
33RO20230306  ,A16N       ,47      ,  2,470212     ,212        ,20230323,1424,  14.0015, -29.0057,     5442,   1299.2,   5.0999,  34.9626,2,  34.9788,2,    161.9,2,    179.4,2,    22.60,2,    26.70,2,     0.01,2,     1.81,2,    0.095,2,    0.051,2,   0.0622,2,   2202.0,2,   2312.7,2,    943.2,2,       20,   7.6364,2,       25,  -999.00,9,      0.7,2,  -999.00,9,     18.6,2,20230323,1548
33RO20230306  ,A16N       ,47      ,  2,470211     ,211        ,20230323,1424,  14.0015, -29.0057,     5442,   1649.4,   4.2722,  34.9859,2,  34.9883,2,    206.3,2,    220.7,2,    19.70,2,    22.00,2,     0.01,2,     1.52,2,    0.197,2,    0.104,2,   0.0000,3,   2179.4,2,   2312.9,2,    808.4,2,       20,   7.6938,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.9,2,20230323,1541
33RO20230306  ,A16N       ,47      ,  2,470210     ,210        ,20230323,1424,  14.0015, -29.0057,     5442,   2000.2,   3.6669,  34.9748,2,  34.9940,2,    216.6,2,    234.4,2,    23.40,2,    21.30,2,     0.01,2,     1.48,2,    0.046,2,    0.023,2,   0.0000,2,   2175.4,2,   2318.6,2,    776.3,2,       20,   7.7099,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.4,2,20230323,1534
33RO20230306  ,A16N       ,47      ,  2,470209     ,209        ,20230323,1424,  14.0015, -29.0057,     5442,   2349.5,   3.2471,  34.9577,2,  34.9596,2,    217.6,2,    235.6,2,    28.90,2,    21.50,2,     0.01,2,     1.48,2,    0.010,2,    0.005,2,   0.0658,2,   2182.2,2,   2324.7,2,    771.6,2,       20,   7.7135,2,       25,  -999.00,9,      1.0,2,  -999.00,9,     14.6,2,20230323,1527
33RO20230306  ,A16N       ,47      ,  2,470208     ,208        ,20230323,1424,  14.0015, -29.0057,     5442,   2650.9,   3.0005,  34.9451,2,  34.9480,2,    219.2,2,    239.5,2,    32.30,2,    21.40,2,     0.01,2,     1.50,2,    0.005,2,    0.004,2,   0.0000,2,   2184.4,2,   2327.7,6,    765.0,2,       20,   7.7144,6,       25,  -999.00,9,      1.0,2,  -999.00,9,     13.8,2,20230323,1521
33RO20230306  ,A16N       ,47      ,  2,470207     ,207        ,20230323,1424,  14.0015, -29.0057,     5442,   2900.8,   2.8329,  34.9341,2,  34.9510,2,    222.6,2,    243.2,2,    34.00,2,    21.20,2,     0.01,2,     1.48,2,    0.008,2,    0.004,2,   0.0000,3,   2183.8,2,   2329.4,2,    757.8,2,       20,   7.7202,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.9,2,20230323,1514
33RO20230306  ,A16N       ,47      ,  2,470206     ,206        ,20230323,1424,  14.0015, -29.0057,     5442,   3400.9,   2.5888,  34.9155,2,  34.9193,2,    223.0,2,    244.6,2,    39.20,2,    21.50,2,     0.01,2,     1.51,2,    0.007,2,    0.005,2,   0.0000,2,   2189.2,2,   2334.9,2,    759.4,2,       20,   7.7211,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.0,2,20230323,1505
33RO20230306  ,A16N       ,47      ,  2,470205     ,205        ,20230323,1424,  14.0015, -29.0057,     5442,   3801.0,   2.4623,  34.9029,2,  34.9109,2,    217.0,2,    239.5,2,    44.20,2,    22.20,2,     0.01,2,     1.56,2,    0.007,2,    0.004,2,   0.0000,2,   2199.9,2,   2344.5,2,    772.6,2,       20,   7.7168,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     13.8,2,20230323,1457
33RO20230306  ,A16N       ,47      ,  2,470204     ,204        ,20230323,1424,  14.0015, -29.0057,     5442,   4100.6,   2.3766,  34.8916,2,  34.8988,2,    212.4,2,    236.3,2,    48.50,2,    22.70,2,     0.01,2,     1.58,2,    0.011,2,    0.007,2,   0.0000,2,   2205.3,2,   2352.0,2,   -999.0,9,       20,   7.7122,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     14.2,2,20230323,1451
33RO20230306  ,A16N       ,47      ,  2,470203     ,203        ,20230323,1424,  14.0015, -29.0057,     5442,   4590.9,   2.3128,  34.8782,2,  34.8930,2,    209.0,2,    233.0,2,    52.60,2,    23.20,2,     0.01,2,     1.60,2,    0.020,2,    0.012,2,   0.0000,2,   2214.7,2,   2355.1,2,    796.5,2,       20,   7.7067,2,       25,  -999.00,9,      0.8,2,  -999.00,9,     14.6,2,20230323,1442
33RO20230306  ,A16N       ,47      ,  2,470202     ,202        ,20230323,1424,  14.0015, -29.0057,     5442,   5099.7,   2.3105,  34.8734,2,  34.8898,2,    215.3,2,    244.5,2,    50.90,2,    22.60,2,     0.01,2,     1.57,2,    0.058,2,    0.031,2,   0.0494,2,   2204.8,6,   2349.4,2,    782.4,2,       20,   7.7121,2,       25,  -999.00,9,      0.9,2,  -999.00,9,     14.3,2,20230323,1432
33RO20230306  ,A16N       ,47      ,  2,470201     ,201        ,20230323,1424,  14.0015, -29.0057,     5442,   5524.3,   2.3133,  34.8671,2,  34.8689,2,    215.6,2,    245.8,2,    51.90,2,    22.60,2,     0.01,2,     1.58,2,    0.126,2,    0.065,2,   0.0372,2,   2207.0,2,   2346.7,2,    782.8,2,       20,   7.7117,2,       25,  -999.00,9,      0.9,6,  -999.00,9,     14.5,2,20230323,1424
33RO20230306  ,A16N       ,48      ,  1,480124     ,224        ,20230323,2108,  14.5010, -29.0024,     5378,      3.4,  24.1749,  35.9476,2,  35.9522,2,    200.1,2,    216.0,2,     1.00,2,     0.00,2,     0.01,2,     0.08,2,    1.688,2,    1.052,2,   2.0274,2,   2037.3,6,   2354.4,2,    326.5,2,       20,   8.0387,2,       25,    70.69,2,      1.2,2,     5.00,2,      6.6,2,20230323,2304
33RO20230306  ,A16N       ,48      ,  1,480123     ,223        ,20230323,2108,  14.5010, -29.0024,     5378,     24.5,  24.1610,  35.9504,2,  35.9587,2,    200.2,2,    211.7,2,     1.00,2,     0.00,2,     0.01,2,     0.07,2,    1.688,2,    1.047,2,   1.9672,2,   2042.2,2,   2353.9,6,    327.4,2,       20,   8.0395,6,       25,    71.54,2,      1.1,2,     3.77,2,      6.5,2,20230323,2303
33RO20230306  ,A16N       ,48      ,  1,480122     ,222        ,20230323,2108,  14.5010, -29.0024,     5378,     60.4,  22.6143,  36.2761,2,  36.2905,2,    200.7,2,    210.5,2,     0.80,2,     0.00,2,     0.01,2,     0.12,2,    1.801,2,    1.109,2,   1.9999,2,   2074.8,2,   2375.2,2,    362.9,2,       20,   8.0076,2,       25,    67.11,2,      1.1,2,     4.29,2,      8.3,2,20230323,2301
33RO20230306  ,A16N       ,48      ,  1,480121     ,221        ,20230323,2108,  14.5010, -29.0024,     5378,    111.4,  16.8164,  36.1393,2,  36.1805,2,     99.0,2,    104.9,2,     4.70,2,    17.20,2,     0.06,2,     1.09,2,    2.175,2,    1.272,2,   1.4748,2,   2204.9,2,   2358.7,2,    768.2,2,       20,   7.7268,2,       25,    48.36,2,      0.0,2,    20.64,2,     23.5,2,20230323,2259
33RO20230306  ,A16N       ,48      ,  1,480120     ,220        ,20230323,2108,  14.5010, -29.0024,     5378,    191.2,  12.0199,  35.2171,2,  35.2200,2,     89.9,2,     93.9,2,    10.20,2,    25.70,2,     0.02,2,     1.69,2,    2.238,2,    1.245,2,   0.9328,2,   2216.0,2,   2315.1,2,   1054.4,2,       20,   7.5989,2,       25,    44.75,2,      0.2,2,    25.88,2,     31.8,2,20230323,2257
33RO20230306  ,A16N       ,48      ,  1,480119     ,219        ,20230323,2108,  14.5010, -29.0024,     5378,    259.7,  11.3835,  35.1499,2,  35.1501,2,     80.3,2,     82.9,2,    11.50,2,    28.10,2,     0.01,2,     1.81,2,    2.055,6,    1.125,6,   0.7303,6,   2223.9,2,   2307.7,2,   1153.5,2,       20,   7.5640,2,       25,    43.10,2,      0.1,2,    31.07,2,     34.4,6,20230323,2254
33RO20230306  ,A16N       ,48      ,  1,480118     ,218        ,20230323,2108,  14.5010, -29.0024,     5378,    351.1,  10.9748,  35.1897,2,  35.1921,2,     53.6,2,     55.7,2,    12.70,2,    31.40,2,     0.01,2,     1.96,2,    1.650,2,    0.894,2,   0.5721,2,   2242.0,2,   2311.7,2,   1311.6,2,       20,   7.5140,2,       25,    43.18,2,      0.1,2,    34.45,2,     36.0,2,20230323,2252
33RO20230306  ,A16N       ,48      ,  1,480117     ,217        ,20230323,2108,  14.5010, -29.0024,     5378,    438.5,  10.3971,  35.1656,2,  35.1687,6,     63.3,2,     66.4,2,    13.70,2,    31.40,2,     0.01,2,     1.96,2,    1.426,2,    0.769,2,   0.3965,2,   2236.3,2,   2311.3,2,   1260.6,2,       20,   7.5298,2,       25,    43.15,2,      0.2,2,    34.17,2,     32.6,2,20230323,2249
33RO20230306  ,A16N       ,48      ,  1,480116     ,216        ,20230323,2108,  14.5010, -29.0024,     5378,    574.9,   9.2635,  35.0696,2,  35.0886,2,     70.0,2,     74.7,2,    16.40,2,    32.70,2,     0.01,2,     2.07,2,    0.947,2,    0.512,2,   0.2903,2,   2235.1,6,   2308.3,2,   1267.6,2,       20,   7.5260,2,       25,    40.18,2,      0.4,2,    35.39,2,     29.1,2,20230323,2246
33RO20230306  ,A16N       ,48      ,  1,480115     ,215        ,20230323,2108,  14.5010, -29.0024,     5378,    720.9,   7.6029,  34.9051,2,  34.9037,2,     74.4,2,     80.4,2,    21.30,2,    35.40,2,     0.01,2,     2.29,2,    0.342,2,    0.187,2,   0.0978,2,   2236.3,2,   2302.1,2,   1347.0,2,       20,   7.5011,2,       25,    41.32,2,      0.4,6,    37.45,2,     29.5,2,20230323,2242
33RO20230306  ,A16N       ,48      ,  1,480114     ,214        ,20230323,2108,  14.5010, -29.0024,     5378,    876.0,   6.5351,  34.8553,2,  34.8865,2,     94.6,2,    101.4,2,    24.00,2,    34.40,2,     0.01,2,     2.28,2,    0.117,2,    0.063,2,   0.0377,2,   2233.2,2,   2302.8,2,   1265.3,2,       20,   7.5243,2,       25,    40.83,2,      0.5,2,    36.28,2,     25.4,2,20230323,2238
33RO20230306  ,A16N       ,48      ,  1,480113     ,213        ,20230323,2108,  14.5010, -29.0024,     5378,   1039.6,   5.8129,  34.8943,2,  34.9046,2,    121.8,2,    131.5,2,    24.50,2,    31.30,2,     0.01,2,     2.12,2,    0.058,2,    0.032,2,   0.0000,2,   2221.6,2,   2309.0,2,   1123.3,2,       20,   7.5719,2,       25,    40.06,2,      0.6,2,    32.19,2,     22.6,2,20230323,2234
33RO20230306  ,A16N       ,48      ,  1,480112     ,212        ,20230323,2108,  14.5010, -29.0024,     5378,   1193.8,   5.3787,  34.9420,2,  34.9459,2,    146.7,2,    158.5,2,    23.30,2,    28.40,2,     0.01,2,     1.94,2,    0.075,2,    0.042,2,   0.0000,2,   2207.5,2,   2313.4,2,   1005.6,2,       20,   7.6137,2,       25,    40.15,2,      0.8,2,    30.02,2,     20.0,2,20230323,2231
33RO20230306  ,A16N       ,48      ,  1,480111     ,211        ,20230323,2108,  14.5010, -29.0024,     5378,   1400.2,   4.8724,  34.9994,2,  35.0033,2,    172.3,2,    185.7,2,    22.50,2,    25.30,2,     0.01,2,     1.74,2,    0.037,2,    0.020,2,   0.0000,2,   2199.9,2,   2317.0,2,    900.4,2,       20,   7.6560,2,       25,    41.64,2,      0.8,2,    24.82,2,     17.5,2,20230323,2226
33RO20230306  ,A16N       ,48      ,  1,480110     ,210        ,20230323,2108,  14.5010, -29.0024,     5378,   1700.7,   4.1192,  34.9877,2,  34.9958,2,    200.2,2,    215.9,2,    22.50,2,    22.50,2,     0.01,2,     1.57,2,    0.041,2,    0.022,2,   0.0000,2,   2181.0,2,   2314.8,6,    818.9,2,       20,   7.6901,6,       25,    42.31,2,      0.8,2,    24.90,2,     15.1,2,20230323,2220
33RO20230306  ,A16N       ,48      ,  1,480109     ,209        ,20230323,2108,  14.5010, -29.0024,     5378,   2200.3,   3.3974,  34.9645,2,  34.9734,2,    217.1,2,    235.8,2,    26.50,2,    21.30,2,     0.01,2,     1.49,2,    0.012,2,    0.006,2,   0.0000,2,   2176.0,2,   2321.4,2,    774.7,6,       20,   7.7121,2,       25,    40.34,2,      1.0,2,    22.89,2,     13.6,2,20230323,2210
33RO20230306  ,A16N       ,48      ,  1,480108     ,208        ,20230323,2108,  14.5010, -29.0024,     5378,   2416.3,   3.1988,  34.9555,2,  34.9638,6,    216.6,2,    234.3,2,    29.70,2,    21.40,2,     0.01,2,     1.50,2,    0.005,2,    0.002,2,   0.0000,2,   2182.6,2,   2326.7,2,    775.8,2,       20,   7.7141,2,       25,    40.86,2,      0.9,2,    22.06,2,     13.4,2,20230323,2206
33RO20230306  ,A16N       ,48      ,  1,480107     ,207        ,20230323,2108,  14.5010, -29.0024,     5378,   2825.4,   2.8952,  34.9384,2,  34.9454,2,    219.7,2,    239.8,2,    33.60,2,    21.30,2,     0.01,2,     1.48,2,    0.004,2,    0.003,2,   0.0000,2,   2186.3,2,   2328.1,2,    764.4,2,       20,   7.7185,2,       25,    41.69,2,      0.9,2,    22.24,2,     13.4,2,20230323,2158
33RO20230306  ,A16N       ,48      ,  1,480106     ,206        ,20230323,2108,  14.5010, -29.0024,     5378,   3324.4,   2.6154,  34.9186,2,  34.9237,2,    223.1,2,    245.1,2,    38.30,2,    21.30,2,     0.01,2,     1.49,2,    0.006,2,    0.005,2,   0.0000,2,   2186.2,2,   2334.0,2,    756.5,2,       20,   7.7238,2,       25,    42.12,2,      0.9,2,    23.30,2,     13.2,2,20230323,2149
33RO20230306  ,A16N       ,48      ,  1,480105     ,205        ,20230323,2108,  14.5010, -29.0024,     5378,   3872.4,   2.4219,  34.8991,2,  34.9118,2,    215.7,2,    238.8,2,    45.50,2,    22.40,2,     0.01,2,     1.55,2,    0.004,2,    0.001,2,   0.0688,2,   2201.4,2,   2344.3,2,    773.0,2,       20,   7.7187,2,       25,    40.93,2,      0.8,2,    23.94,2,      5.7,9,20230323,2139
33RO20230306  ,A16N       ,48      ,  1,480104     ,204        ,20230323,2108,  14.5010, -29.0024,     5378,   4348.0,   2.3366,  34.8842,2,  34.8856,2,    210.9,2,    234.5,2,    50.60,6,    23.00,6,     0.01,6,     1.59,6,    0.010,2,    0.004,2,   0.0592,2,   2208.4,2,   2347.7,2,    787.5,2,       20,   7.7099,2,       25,    41.20,2,      0.9,2,    25.06,2,      6.7,9,20230323,2130
33RO20230306  ,A16N       ,48      ,  1,480103     ,203        ,20230323,2108,  14.5010, -29.0024,     5378,   4849.9,   2.3107,  34.8760,2,  34.8812,2,    212.3,2,    238.7,2,    51.50,6,    22.90,6,     0.01,6,     1.59,6,    0.027,2,    0.017,2,   0.0000,2,   2208.3,2,   2350.7,2,    785.9,2,       20,   7.7126,2,       25,    41.48,2,      0.8,2,    25.02,2,      7.8,9,20230323,2120
33RO20230306  ,A16N       ,48      ,  1,480102     ,202        ,20230323,2108,  14.5010, -29.0024,     5378,   5101.0,   2.3093,  34.8732,2,  34.8744,2,    215.3,2,    243.7,2,    50.70,6,    22.50,6,     0.01,6,     1.57,6,    0.051,2,    0.032,2,   0.0000,2,   2205.7,6,   2346.3,2,   -999.0,9,       20,   7.7129,2,       25,    42.40,2,      0.9,2,    22.41,2,      9.0,9,20230323,2115
33RO20230306  ,A16N       ,48      ,  1,480101     ,201        ,20230323,2108,  14.5010, -29.0024,     5378,   5461.1,   2.3189,  34.8688,2,  34.8770,2,    215.8,2,    244.2,2,    51.20,6,    22.50,6,     0.01,6,     1.56,6,    0.086,2,    0.051,2,   0.0000,3,   2204.4,2,   2347.4,2,    783.2,2,       20,   7.7130,2,       25,    40.88,2,      0.9,6,    21.73,2,      9.2,9,20230323,2108
33RO20230306  ,A16N       ,49      ,  1,490124     ,224        ,20230324,0343,  15.0025, -29.0035,     5292,      3.8,  24.0096,  35.9966,2,  36.0212,6,    200.0,2,    210.8,2,     1.00,2,     0.00,2,     0.00,2,     0.06,2,    1.685,2,    1.050,2,   1.8902,2,   2046.9,6,   2358.0,2,    326.9,2,       20,   8.0389,2,       25,    76.47,2,      1.1,2,     5.14,2,      6.5,2,20230324,0542
33RO20230306  ,A16N       ,49      ,  1,490123     ,223        ,20230324,0343,  15.0025, -29.0035,     5292,     33.6,  23.9805,  36.0153,2,  36.0138,2,    200.3,2,    211.8,2,     0.90,2,     0.00,2,     0.00,2,     0.06,2,    1.680,2,    1.046,2,   1.9588,2,   2047.6,2,   2356.5,2,    328.6,2,       20,   8.0364,2,       25,  -999.00,9,      1.2,2,  -999.00,9,      6.6,2,20230324,0540
