,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TON,TON_FLAG_W,N2Ohy,N2O_FLAG_Why,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDBACKSCATTER,CTDBACKSCATTER_FLAG_W,HE3_HE4_RATIO,HE3_HE4_RATIO_FLAG_W,HELIUM,HELIUM_FLAG_W,NEON,NEON_FLAG_W,ARGON,ARGON_FLAG_W,KRYPTON,KRYPTON_FLAG_W,XENON,XENON_FLAG_W,Nd_143_D_EPSILON_BOTTLE,Nd_143_D_EPSILON_BOTTLE_FLAG_W,La_D_CONC_BOTTLE,La_D_CONC_BOTTLE_FLAG_W,Ce_D_CONC_BOTTLE,Ce_D_CONC_BOTTLE_FLAG_W,Pr_D_CONC_BOTTLE,Pr_D_CONC_BOTTLE_FLAG_W,Sm_D_CONC_BOTTLE,Sm_D_CONC_BOTTLE_FLAG_W,Eu_D_CONC_BOTTLE,Eu_D_CONC_BOTTLE_FLAG_W,Gd_D_CONC_BOTTLE,Gd_D_CONC_BOTTLE_FLAG_W,Tb_D_CONC_BOTTLE,Tb_D_CONC_BOTTLE_FLAG_W,Dy_D_CONC_BOTTLE,Dy_D_CONC_BOTTLE_FLAG_W,Ho_D_CONC_BOTTLE,Ho_D_CONC_BOTTLE_FLAG_W,Er_D_CONC_BOTTLE,Er_D_CONC_BOTTLE_FLAG_W,Tm_D_CONC_BOTTLE,Tm_D_CONC_BOTTLE_FLAG_W,Yb_D_CONC_BOTTLE,Yb_D_CONC_BOTTLE_FLAG_W,Lu_D_CONC_BOTTLE,Lu_D_CONC_BOTTLE_FLAG_W,HPLC,HPLC_FLAG_W,Nd_D_CONC,Nd_D_CONC_FLAG_W,Nd_143_144_D_RATIO_BOTTLE,Nd_143_144_D_RATIO_BOTTLE_FLAG_W,Nd_143_144_D_RATIO_BOTTLE_ERROR,Nd_143_D_EPSILON_BOTTLE_ERROR,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
3027,88.0,36.0,3028,320620180309,       S04P,1.0,36.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,4.9,-1.528,33.5332,2.0,33.5308,2.0,352.0,2.0,351.5,2.0,24.9,2.0,24.81,2.0,0.25,2.0,1.72,2.0,6.066,2.0,3.329,2.0,3.64,2.0,2152.5,6.0,2266.79,2.0,7.6675,2.0,24.9,-1.5191,2.0,,9.0,,9.0,,,9.0,,5.0,,5.0,,1.0,16.41,2.0,20180424.0,1938.0,-67.0001,-119.4278,353.7958,2.0,0.371,1.0,4.51,1.0,0.266,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,16.48,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3028,88.0,35.0,3029,320620180309,       S04P,1.0,35.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,25.0,-1.5325,33.5341,2.0,33.531,2.0,351.9991,2.0,351.6,2.0,25.0,2.0,24.85,2.0,0.25,2.0,1.71,2.0,,9.0,,9.0,,9.0,2152.3,2.0,2267.92,2.0,7.668,2.0,24.9,-1.532,2.0,,9.0,,9.0,,,9.0,,5.0,,5.0,,1.0,,9.0,20180424.0,1937.0,-67.0001,-119.4279,353.8032,2.0,0.384,1.0,4.509,1.0,0.303,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3029,88.0,34.0,3030,320620180309,       S04P,1.0,34.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,49.9,-1.544,33.5354,2.0,33.5355,2.0,352.0037,2.0,351.6,2.0,25.4,2.0,24.91,2.0,0.25,2.0,1.79,2.0,6.052,2.0,3.328,2.0,3.99,2.0,2152.1,2.0,2268.61,2.0,7.6662,2.0,24.89,-1.5453,2.0,,9.0,,9.0,,,9.0,43.4,2.0,,9.0,,1.0,16.25,2.0,20180424.0,1935.0,-67.0001,-119.4279,353.8015,2.0,0.376,1.0,4.506,1.0,0.32,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,16.32,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3030,88.0,33.0,3031,320620180309,       S04P,1.0,33.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,75.1,-1.4577,33.8675,3.0,33.8408,2.0,334.0012,2.0,334.9,2.0,37.4,2.0,27.91,2.0,0.24,2.0,1.97,2.0,,9.0,,9.0,,9.0,2179.6,2.0,2287.89,2.0,7.6383,2.0,24.9,-1.4571,2.0,,9.0,,9.0,,,9.0,46.3,2.0,,9.0,,1.0,,9.0,20180424.0,1934.0,-67.0001,-119.428,330.7997,3.0,0.348,1.0,4.52,1.0,0.306,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3031,88.0,32.0,3032,320620180309,       S04P,1.0,32.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,99.3,-1.0933,33.9798,2.0,33.9727,2.0,327.6978,2.0,328.9,2.0,41.3,2.0,29.62,2.0,0.14,2.0,2.04,2.0,5.47,2.0,3.017,2.0,3.82,2.0,2190.7,2.0,2291.58,2.0,7.6264,2.0,24.91,-1.0967,2.0,,9.0,,9.0,,,9.0,45.2,2.0,,9.0,,1.0,16.97,2.0,20180424.0,1932.0,-67.0001,-119.4281,326.6999,2.0,0.092,1.0,4.625,1.0,0.167,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,17.02,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3032,88.0,31.0,3033,320620180309,       S04P,1.0,31.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,150.3,0.5229,34.2498,2.0,34.2409,2.0,263.2012,2.0,262.0,2.0,56.4,2.0,32.9,2.0,0.01,2.0,2.24,2.0,,9.0,,9.0,,9.0,2222.0,2.0,2310.23,2.0,7.578,2.0,24.91,0.5313,2.0,,9.0,,9.0,,,9.0,41.8,2.0,,9.0,,1.0,,9.0,20180424.0,1930.0,-67.0001,-119.428,261.3036,2.0,0.072,1.0,4.641,1.0,0.161,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3033,88.0,30.0,3034,320620180309,       S04P,1.0,30.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,202.0,1.6351,34.4722,2.0,34.4673,2.0,203.0968,3.0,200.4,2.0,71.0,2.0,34.75,2.0,0.0,2.0,2.35,2.0,1.865,6.0,0.995,6.0,0.86,6.0,2248.9,2.0,2327.84,2.0,7.5455,2.0,24.9,1.6339,2.0,,9.0,,9.0,,,9.0,42.3,2.0,,9.0,,1.0,22.77,6.0,20180424.0,1928.0,-67.0001,-119.428,204.8046,3.0,0.068,1.0,4.643,1.0,0.152,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,22.51,6.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3034,88.0,29.0,3035,320620180309,       S04P,1.0,29.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,254.2,1.775,34.5273,2.0,34.5218,2.0,191.9992,2.0,190.6,2.0,74.4,2.0,34.63,2.0,0.0,2.0,2.35,2.0,,9.0,,9.0,,9.0,2253.3,2.0,2331.44,2.0,7.5447,6.0,24.9,1.7692,2.0,,9.0,,9.0,,,9.0,42.2,2.0,,9.0,,1.0,,9.0,20180424.0,1926.0,-67.0001,-119.4281,192.1045,2.0,0.068,1.0,4.646,1.0,0.165,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3035,88.0,28.0,3036,320620180309,       S04P,1.0,28.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,303.1,1.8951,34.5683,2.0,34.5681,2.0,184.7061,2.0,183.0,2.0,76.9,2.0,34.4,2.0,0.0,2.0,2.33,2.0,1.085,2.0,0.584,2.0,0.33,2.0,2256.7,2.0,2336.67,2.0,7.5471,2.0,24.9,1.8963,2.0,,9.0,,9.0,,,9.0,43.6,2.0,,9.0,,1.0,22.37,2.0,20180424.0,1924.0,-67.0001,-119.428,185.5967,2.0,0.065,1.0,4.646,1.0,0.147,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,22.14,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3036,88.0,27.0,3037,320620180309,       S04P,1.0,27.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,353.2,1.9828,34.6089,2.0,34.6066,2.0,180.9966,2.0,179.1,2.0,79.0,2.0,34.05,2.0,0.0,2.0,2.31,2.0,,9.0,,9.0,,9.0,2255.5,2.0,2338.09,2.0,7.5518,2.0,24.88,1.983,2.0,,9.0,,9.0,,,9.0,45.1,2.0,,9.0,,1.0,,9.0,20180424.0,1922.0,-67.0001,-119.4281,180.996,2.0,0.063,1.0,4.648,1.0,0.145,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3037,88.0,26.0,3038,320620180309,       S04P,1.0,38.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,406.1,2.0223,34.6359,2.0,34.6331,2.0,177.8005,2.0,178.3,2.0,80.6,2.0,33.73,2.0,0.0,2.0,2.3,2.0,0.642,2.0,0.345,2.0,0.22,2.0,2257.9,2.0,2340.43,2.0,7.5576,2.0,24.89,2.025,2.0,,9.0,,9.0,,,9.0,41.7,2.0,,9.0,,1.0,21.84,2.0,20180424.0,1920.0,-67.0001,-119.4281,178.1949,2.0,0.063,1.0,4.651,1.0,0.143,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.65,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3038,88.0,25.0,3039,320620180309,       S04P,1.0,25.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,453.9,2.0446,34.6583,2.0,34.6556,2.0,177.0017,2.0,176.8,2.0,82.0,2.0,33.44,2.0,0.0,2.0,2.27,2.0,0.507,2.0,0.273,2.0,0.4,2.0,2258.5,6.0,2343.22,2.0,7.5631,2.0,24.89,2.045,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,21.9,2.0,20180424.0,1918.0,-67.0001,-119.4281,177.3024,2.0,0.062,1.0,4.653,1.0,0.137,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.71,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3039,88.0,24.0,3040,320620180309,       S04P,1.0,24.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,505.4,2.0392,34.6736,2.0,34.6723,2.0,177.7979,2.0,177.7,2.0,82.9,2.0,33.11,2.0,0.0,2.0,2.25,2.0,0.436,2.0,0.23,2.0,0.1,2.0,2256.7,2.0,2345.18,2.0,7.5672,2.0,24.89,2.0395,2.0,,9.0,,9.0,,,9.0,41.4,2.0,,9.0,,1.0,21.63,2.0,20180424.0,1916.0,-67.0001,-119.4282,177.8932,2.0,0.061,1.0,4.652,1.0,0.14,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,21.48,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3040,88.0,23.0,3041,320620180309,       S04P,1.0,23.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,607.4,1.9941,34.6968,2.0,34.6958,2.0,179.5992,2.0,180.1,2.0,85.0,2.0,32.66,2.0,0.0,2.0,2.22,2.0,,9.0,,9.0,,9.0,2256.8,2.0,2352.73,3.0,7.5759,2.0,24.89,1.994,2.0,,9.0,,9.0,,,9.0,40.8,2.0,,9.0,,1.0,,9.0,20180424.0,1913.0,-67.0001,-119.4283,180.0037,2.0,0.062,1.0,4.654,1.0,0.141,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3041,88.0,22.0,3042,320620180309,       S04P,1.0,37.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,708.2,1.9262,34.7106,2.0,34.7104,2.0,182.1016,2.0,182.2,2.0,87.0,2.0,32.35,2.0,0.0,2.0,2.19,2.0,0.289,2.0,0.152,2.0,0.06,2.0,2258.6,2.0,2349.08,2.0,7.5806,2.0,24.89,1.9262,2.0,,9.0,,9.0,,,9.0,39.3,2.0,,9.0,,1.0,20.84,2.0,20180424.0,1910.0,-67.0001,-119.4285,182.4046,2.0,0.062,1.0,4.654,1.0,0.134,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.73,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3042,88.0,21.0,3043,320620180309,       S04P,1.0,21.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,809.3,1.836,34.7228,2.0,34.721,2.0,185.3013,2.0,186.1,2.0,89.5,2.0,31.96,2.0,0.0,2.0,2.18,2.0,0.246,2.0,0.127,2.0,0.0,2.0,2254.8,2.0,2351.47,2.0,7.5877,2.0,24.9,1.836,2.0,,9.0,,9.0,,,9.0,45.4,2.0,,9.0,,1.0,20.39,2.0,20180424.0,1907.0,-67.0001,-119.4285,185.5974,2.0,0.063,1.0,4.654,1.0,0.14,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.32,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3043,88.0,20.0,3044,320620180309,       S04P,1.0,20.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,911.7,1.7542,34.7282,2.0,34.7276,2.0,188.0947,2.0,188.6,2.0,92.2,2.0,31.8,2.0,0.0,2.0,2.15,2.0,,9.0,,9.0,,9.0,2255.7,2.0,2353.49,2.0,7.5917,2.0,24.89,1.7546,2.0,,9.0,,9.0,,,9.0,38.1,3.0,,9.0,,1.0,,9.0,20180424.0,1904.0,-67.0001,-119.4285,188.5001,2.0,0.062,1.0,4.656,1.0,0.132,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3044,88.0,19.0,3045,320620180309,       S04P,1.0,19.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1013.4,1.6659,34.7309,2.0,34.7308,2.0,190.0949,2.0,190.3,2.0,94.3,2.0,31.72,2.0,0.0,2.0,2.16,2.0,0.2,2.0,0.103,2.0,0.1,2.0,2257.0,2.0,2355.76,2.0,7.5949,2.0,24.91,1.666,2.0,,9.0,,9.0,,,9.0,44.0,2.0,,9.0,,1.0,20.1,2.0,20180424.0,1901.0,-67.0001,-119.4282,190.3007,2.0,0.061,1.0,4.656,1.0,0.13,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,20.04,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3045,88.0,18.0,3046,320620180309,       S04P,1.0,18.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1112.7,1.5838,34.7317,2.0,34.7314,2.0,191.1015,2.0,191.8,2.0,96.8,2.0,31.72,2.0,0.0,2.0,2.17,2.0,0.185,2.0,0.094,2.0,0.14,2.0,2255.4,2.0,2357.35,2.0,7.5971,2.0,24.89,1.5838,2.0,,9.0,,9.0,,,9.0,,5.0,,9.0,,1.0,19.56,2.0,20180424.0,1858.0,-67.0001,-119.4278,191.6957,2.0,0.061,1.0,4.656,1.0,0.13,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.54,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3046,88.0,17.0,3047,320620180309,       S04P,1.0,17.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1215.6,1.4917,34.7316,2.0,34.7314,2.0,192.5052,2.0,192.8,2.0,99.5,2.0,31.7,2.0,0.0,2.0,2.17,2.0,,9.0,,9.0,,9.0,2258.7,2.0,2357.46,2.0,7.5972,2.0,24.9,1.4909,2.0,,9.0,,9.0,,,9.0,43.7,2.0,,9.0,,1.0,,9.0,20180424.0,1854.0,-67.0001,-119.428,193.0,2.0,0.061,1.0,4.657,1.0,0.129,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3047,88.0,16.0,3048,320620180309,       S04P,1.0,16.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1316.5,1.4043,34.7303,2.0,34.7298,2.0,193.4043,2.0,194.0,2.0,102.3,2.0,31.88,2.0,0.0,2.0,2.19,2.0,0.163,2.0,0.078,2.0,0.14,2.0,2259.5,2.0,2359.33,2.0,7.5976,2.0,24.91,1.404,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,19.2,2.0,20180424.0,1851.0,-67.0001,-119.4283,194.1089,2.0,0.061,1.0,4.657,1.0,0.13,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.17,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3048,88.0,15.0,3049,320620180309,       S04P,1.0,15.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1418.3,1.3297,34.7288,2.0,34.728,2.0,194.3005,2.0,195.2,2.0,104.7,2.0,32.0,2.0,0.0,2.0,2.2,2.0,0.154,2.0,0.078,2.0,0.09,2.0,2260.9,2.0,2362.78,2.0,7.5974,2.0,25.16,1.3295,2.0,,9.0,,9.0,,,9.0,42.6,2.0,,9.0,,1.0,19.53,2.0,20180424.0,1847.0,-67.0001,-119.4285,195.1003,2.0,0.061,1.0,4.657,1.0,0.128,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.49,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3049,88.0,14.0,3050,320620180309,       S04P,1.0,14.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1519.7,1.267,34.7268,2.0,34.7264,2.0,195.3012,2.0,196.1,2.0,107.1,2.0,32.06,2.0,0.0,2.0,2.2,2.0,,9.0,,9.0,,9.0,2259.6,2.0,2359.84,2.0,7.5983,2.0,24.85,1.2668,2.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,9.0,20180424.0,1844.0,-67.0002,-119.429,195.801,2.0,0.061,1.0,4.657,1.0,0.131,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3050,88.0,13.0,3051,320620180309,       S04P,1.0,13.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1623.0,1.1975,34.7245,2.0,34.7241,2.0,196.7039,2.0,197.4,2.0,109.5,2.0,32.17,2.0,0.0,2.0,2.2,2.0,0.144,2.0,0.073,2.0,0.09,2.0,2261.3,2.0,2363.43,2.0,7.5993,2.0,24.87,1.1975,2.0,,9.0,,9.0,,,9.0,39.9,2.0,,9.0,,1.0,19.33,2.0,20180424.0,1841.0,-67.0002,-119.429,197.3017,2.0,0.061,1.0,4.658,1.0,0.127,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.31,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3051,88.0,12.0,3052,320620180309,       S04P,1.0,12.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,1826.7,1.0921,34.7205,2.0,34.7204,2.0,198.7061,2.0,199.8,2.0,113.7,2.0,32.19,2.0,0.0,2.0,2.19,2.0,,9.0,,9.0,,9.0,2263.1,2.0,2364.18,2.0,7.5968,2.0,24.86,1.0923,2.0,,9.0,,9.0,,,9.0,39.2,2.0,,9.0,,1.0,,9.0,20180424.0,1835.0,-67.0002,-119.429,199.2956,2.0,0.061,1.0,4.658,1.0,0.126,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,,9.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3052,88.0,11.0,3053,320620180309,       S04P,1.0,11.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,2028.6,0.9929,34.7168,2.0,34.7166,2.0,200.9965,2.0,201.5,2.0,116.9,2.0,32.3,2.0,0.0,2.0,2.2,2.0,0.145,2.0,0.081,2.0,0.14,2.0,2262.0,6.0,2362.72,2.0,7.5988,2.0,24.86,0.9922,2.0,,9.0,,9.0,,,9.0,39.6,2.0,,9.0,,1.0,19.41,2.0,20180424.0,1829.0,-67.0002,-119.4294,201.2991,2.0,0.061,1.0,4.658,1.0,0.126,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,19.39,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3053,88.0,10.0,3054,320620180309,       S04P,1.0,10.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,2284.3,0.8779,34.7118,2.0,34.7115,2.0,203.3008,2.0,203.9,2.0,121.5,2.0,32.42,2.0,0.0,2.0,2.2,2.0,0.157,2.0,0.087,2.0,0.14,2.0,2262.8,2.0,2369.1,3.0,7.5988,2.0,24.87,0.8774,2.0,,9.0,,9.0,,,9.0,39.2,2.0,,9.0,,1.0,18.97,2.0,20180424.0,1823.0,-67.0002,-119.43,203.9947,2.0,0.061,1.0,4.658,1.0,0.126,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,18.96,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
3054,88.0,9.0,3055,320620180309,       S04P,1.0,9.0,2.0,20180424.0,1723.0,-67.0002,-119.4298,4596,2540.6,0.7894,34.7081,2.0,34.7082,2.0,205.3005,2.0,205.4,2.0,124.9,2.0,32.56,2.0,0.0,2.0,2.2,2.0,0.192,2.0,0.1,2.0,0.0,2.0,2262.2,2.0,2365.61,2.0,7.5979,2.0,24.86,0.7887,2.0,,9.0,,9.0,,,9.0,41.8,2.0,,9.0,,1.0,18.94,2.0,20180424.0,1816.0,-67.0002,-119.4291,205.6036,2.0,0.061,1.0,4.658,1.0,0.125,1.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,18.94,2.0,['S04P'],2018-03-09,2018-05-14,Bonnie
