STNNBR,SAMPNOfull,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,THETA,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
51,108,1214,33RO20100308,      A13.5,1,8,11033,2,20100327,236,-28.9998,1.7832,3632,2199.3,2.6311,34.8344,2,34.8342,2,220.9,2,221.7,2,51.1,2,25.4,2,0.0,2,1.74,2,,9,,9,,9,2208.0,2,2334.6,2,871.8,2,20.0,7.6817,2,25.0,,9,,9,,9,2.6307,2,,9,,9,,,9,40.0,2,26.92,2,2199.3,2.4665,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,107,1215,33RO20100308,      A13.5,1,7,11705,2,20100327,236,-28.9998,1.7832,3632,2400.6,2.529,34.8448,2,34.8434,2,225.6,2,225.8,2,52.03,2,25.0,2,0.0,2,1.71,2,0.012,2,0.007,2,0.024,2,2206.8,2,2334.5,2,855.4,2,20.0,7.6898,2,25.0,,9,,9,,9,2.5286,2,,9,,9,,0.065,3,38.7,2,26.77,2,2400.6,2.3475,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,106,1216,33RO20100308,      A13.5,1,6,11029,2,20100327,236,-28.9998,1.7832,3632,2600.7,2.4238,34.8502,2,34.8491,2,228.2,2,229.0,2,53.56,2,24.73,2,0.0,2,1.69,2,0.011,2,0.007,2,0.04,2,2207.4,2,2314.6,4,,9,,7.6948,2,25.0,,9,,9,,9,2.4233,2,,9,,9,,0.061,3,38.89,2,26.7,2,2600.7,2.2252,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,105,1217,33RO20100308,      A13.5,1,5,11704,2,20100327,236,-28.9998,1.7832,3632,2800.0,2.3819,34.8562,2,34.8554,2,229.8,2,230.4,2,53.83,2,24.5,2,0.0,2,1.67,2,0.008,2,0.005,2,0.0,2,2207.4,2,2344.8,2,833.4,2,20.0,7.7003,2,25.0,,9,,9,,9,2.3813,2,,9,,9,,0.05,3,38.23,2,26.29,2,2800.0,2.1648,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,104,1218,33RO20100308,      A13.5,1,4,11030,2,20100327,236,-28.9998,1.7832,3632,2999.3,2.3171,34.8657,2,34.8646,2,232.2,2,232.2,2,54.13,2,24.15,2,0.0,2,1.64,2,0.006,2,0.005,2,0.0,2,2209.9,2,2345.0,2,819.6,2,20.0,7.7078,2,25.0,,9,,9,,9,2.3161,2,,9,,9,,0.034,3,38.44,2,26.29,2,2999.3,2.0815,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,103,1219,33RO20100308,      A13.5,1,3,11703,2,20100327,236,-28.9998,1.7832,3632,3200.6,2.2821,34.8762,2,34.8768,2,233.1,2,233.1,2,53.81,2,23.81,2,0.0,2,1.62,2,0.002,2,0.002,2,0.0,2,2212.4,2,2372.2,4,,9,,7.7164,2,25.0,,9,,9,,9,2.2814,2,,9,,9,,0.02,3,39.25,2,25.51,2,3200.6,2.0267,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,102,1220,33RO20100308,      A13.5,1,2,11702,2,20100327,236,-28.9998,1.7832,3632,3400.6,2.2763,34.8806,2,34.8801,2,232.6,2,232.0,2,53.99,6,23.78,6,0.0,6,1.61,6,0.005,2,0.005,2,0.0,2,2214.8,2,2356.6,2,801.5,2,20.0,7.7187,2,25.0,,9,,9,,9,2.2759,2,,9,,9,,0.018,3,39.33,2,25.27,2,3400.6,2.0001,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
51,101,1221,33RO20100308,      A13.5,1,1,11701,2,20100327,236,-28.9998,1.7832,3632,3674.5,2.3016,34.8822,2,34.8817,2,231.9,2,231.7,2,53.9,6,23.76,6,0.0,6,1.61,6,0.002,2,0.003,2,0.0,2,2217.4,6,2358.3,2,800.5,2,20.0,7.7198,2,25.0,,9,,9,,9,2.3008,2,,9,,9,,0.012,3,40.23,2,25.12,2,3674.5,1.9953,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,124,1222,33RO20100308,      A13.5,1,24,11714,2,20100327,819,-28.4998,1.7513,4172,5.1,21.9719,35.7861,2,35.7865,2,219.5,2,220.7,2,1.79,2,0.0,2,0.0,2,0.14,2,2.007,2,1.232,2,1.217,2,2066.6,6,2351.1,6,365.0,2,20.0,8.0136,2,25.0,,9,,9,,9,21.9755,2,,9,,9,,2.717,3,,9,,9,5.1,21.9709,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,123,1223,33RO20100308,      A13.5,1,23,11713,2,20100327,819,-28.4998,1.7513,4172,40.0,21.7818,35.769,2,35.7449,2,221.8,2,225.8,2,1.84,2,0.0,2,0.0,2,0.14,2,,9,,9,,9,2064.4,2,2348.2,2,365.3,6,20.0,8.0131,2,25.0,,9,,9,,9,21.7893,2,,9,,9,,,9,,9,,9,40.0,21.7739,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,122,1224,33RO20100308,      A13.5,1,22,11712,2,20100327,819,-28.4998,1.7513,4172,64.8,17.8776,35.5175,2,35.511,2,248.0,2,248.1,2,2.16,2,0.05,2,0.0,2,0.19,2,2.498,6,1.513,6,1.439,6,2064.3,2,2334.0,2,385.1,2,20.0,7.991,2,25.0,,9,,9,,9,17.8802,2,,9,,9,,2.211,3,,9,,9,64.8,17.8665,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,121,1225,33RO20100308,      A13.5,1,21,11010,2,20100327,819,-28.4998,1.7513,4172,109.6,15.776,35.4988,2,35.4954,2,228.8,2,228.6,2,2.81,2,2.72,2,0.16,2,0.37,2,2.585,2,1.552,2,1.349,2,2088.0,2,2332.6,2,438.9,2,20.0,7.9436,2,25.0,,9,,9,,9,15.7792,2,,9,,9,,1.745,3,,9,,9,109.6,15.7588,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,120,1226,33RO20100308,      A13.5,1,20,11715,2,20100327,819,-28.4998,1.7513,4172,224.7,13.5504,35.2278,2,35.2246,2,213.0,2,215.9,2,3.91,2,8.41,2,0.01,2,0.69,2,2.851,2,1.678,2,1.317,2,2113.4,2,2316.8,2,536.4,2,20.0,7.8673,2,25.0,,9,,9,,9,13.5527,2,,9,,9,,1.407,3,,9,,9,224.7,13.5185,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,119,1227,33RO20100308,      A13.5,1,19,11007,2,20100327,819,-28.4998,1.7513,4172,349.7,11.1705,34.9387,2,34.9362,2,213.6,2,211.9,2,5.9,2,14.13,2,0.0,2,1.04,2,3.092,2,1.753,2,1.185,2,2132.7,2,2304.2,2,637.0,2,20.0,7.7993,2,25.0,,9,,9,,9,11.1763,2,,9,,9,,1.6,3,,9,,9,349.7,11.1267,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,118,1228,33RO20100308,      A13.5,1,18,11710,2,20100327,819,-28.4998,1.7513,4172,449.9,9.5117,34.727,2,34.7268,2,210.1,2,210.0,2,8.19,2,18.24,2,0.0,2,1.3,2,3.156,2,1.75,2,1.108,2,2146.0,2,2295.1,2,723.3,2,20.0,7.7498,2,25.0,,9,,9,,9,9.5132,2,,9,,9,,2.024,3,,9,,9,449.9,9.4606,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,117,1229,33RO20100308,      A13.5,1,17,11025,2,20100327,819,-28.4998,1.7513,4172,599.1,6.6711,34.4436,2,34.4516,2,207.9,2,207.0,2,16.21,2,25.74,2,0.0,2,1.78,2,3.022,2,1.591,2,0.846,2,2171.3,2,2288.5,2,886.8,2,20.0,7.6696,2,25.0,,9,,9,,9,6.6669,2,,9,,9,,2.921,3,,9,,9,599.1,6.6153,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,116,1230,33RO20100308,      A13.5,1,16,11709,2,20100327,819,-28.4998,1.7513,4172,748.8,4.8295,34.3429,2,34.3431,2,208.6,2,208.5,2,26.13,2,29.6,2,0.0,2,2.05,2,2.563,2,1.299,2,0.613,2,2189.1,2,2291.1,2,980.2,2,20.0,7.6327,2,25.0,,9,,9,,9,4.8294,2,,9,,9,,3.193,3,,9,,9,748.8,4.7696,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,115,1231,33RO20100308,      A13.5,1,15,11006,2,20100327,819,-28.4998,1.7513,4172,999.6,3.5962,34.4332,2,34.4336,2,183.6,2,184.2,2,46.86,2,32.86,2,0.0,2,2.29,2,1.083,2,0.523,2,0.224,2,2224.2,2,2310.6,2,1101.9,6,20.0,7.5861,2,25.0,,9,,9,,9,3.5963,2,,9,,9,,1.71,3,,9,,9,999.6,3.5238,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,114,1232,33RO20100308,      A13.5,1,14,11708,2,20100327,819,-28.4998,1.7513,4172,1199.7,3.2092,34.5605,2,34.5609,2,177.2,2,177.7,2,54.54,2,32.45,2,0.0,2,2.26,2,,9,,9,,9,2234.2,6,2322.1,6,1110.7,2,20.0,7.5864,2,25.0,,9,,9,,9,3.2089,2,,9,,9,,,9,,9,,9,1199.7,3.1238,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,113,1233,33RO20100308,      A13.5,1,13,11031,2,20100327,819,-28.4998,1.7513,4172,1400.7,3.1297,34.6907,2,34.6934,2,187.9,2,188.4,6,51.24,2,29.93,2,0.0,2,2.07,2,0.117,2,0.057,2,0.035,2,2225.0,2,2325.1,2,1025.6,2,20.0,7.617,2,25.0,,9,,9,,9,3.1289,2,,9,,9,,0.287,3,,9,,9,1400.7,3.0284,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,112,1234,33RO20100308,      A13.5,1,12,11027,2,20100327,819,-28.4998,1.7513,4172,1600.1,3.1138,34.7704,2,34.7702,2,200.4,2,200.3,6,46.77,2,27.66,2,0.0,2,1.9,2,,9,,9,,9,2213.7,2,2324.8,2,953.8,2,20.0,7.6463,2,25.0,,9,,9,,9,3.1137,2,,9,,9,,,9,,9,,9,1600.1,2.9956,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,111,1235,33RO20100308,      A13.5,1,11,11707,2,20100327,819,-28.4998,1.7513,4172,1801.0,3.0244,34.8205,2,34.82,2,212.8,2,212.4,2,44.44,2,25.96,2,0.0,2,1.77,2,0.025,2,0.013,2,0.0,2,2206.2,2,2327.2,2,901.9,2,20.0,7.6701,2,25.0,,9,,9,,9,3.024,2,,9,,9,,0.097,3,,9,,9,1801.0,2.8897,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,110,1236,33RO20100308,      A13.5,1,10,11003,2,20100327,819,-28.4998,1.7513,4172,1998.4,2.8467,34.8391,2,34.8386,2,220.3,2,220.4,2,45.92,2,25.14,2,0.0,2,1.72,2,,9,,9,,9,2204.0,2,2328.9,2,875.5,2,20.0,7.6836,2,25.0,,9,,9,,9,2.8466,2,,9,,9,,,9,,9,,9,1998.4,2.6969,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,109,1237,33RO20100308,      A13.5,1,9,11706,2,20100327,819,-28.4998,1.7513,4172,2199.7,2.6236,34.8402,2,34.8382,2,222.6,2,223.0,2,50.5,2,25.08,2,0.0,2,1.72,2,0.016,2,0.009,2,0.048,2,2206.7,2,2333.5,2,863.2,2,20.0,7.6861,2,25.0,,9,,9,,9,2.6248,2,,9,,9,,0.076,3,,9,,9,2199.7,2.459,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,108,1238,33RO20100308,      A13.5,1,8,11033,2,20100327,819,-28.4998,1.7513,4172,2399.7,2.4788,34.8454,2,34.8448,2,225.6,2,226.2,2,52.94,2,24.86,2,0.0,2,1.7,2,,9,,9,,9,2208.2,2,2334.4,2,853.9,2,20.0,7.6905,2,25.0,,9,,9,,9,2.4784,2,,9,,9,,,9,,9,,9,2399.7,2.2982,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,107,1239,33RO20100308,      A13.5,1,7,11705,2,20100327,819,-28.4998,1.7513,4172,2600.1,2.4009,34.853,2,34.8525,2,228.8,2,229.4,2,53.58,6,24.48,6,0.0,6,1.67,6,0.009,2,0.006,2,0.0,2,2206.9,2,2337.6,2,837.8,2,20.0,7.6983,2,25.0,,9,,9,,9,2.4008,2,,9,,9,,0.064,3,,9,,9,2600.1,2.2028,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,106,1240,33RO20100308,      A13.5,1,6,11029,2,20100327,819,-28.4998,1.7513,4172,2799.4,2.3514,34.8607,2,34.8603,2,231.6,2,232.2,2,53.67,6,24.17,6,0.0,6,1.65,6,,9,,9,,9,2206.4,2,2339.6,2,825.6,2,20.0,7.7043,2,25.0,,9,,9,,9,2.3507,2,,9,,9,,,9,,9,,9,2799.4,2.135,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,105,1241,33RO20100308,      A13.5,1,5,11704,2,20100327,819,-28.4998,1.7513,4172,3000.2,2.3126,34.8675,2,34.8668,2,232.6,2,233.0,2,53.93,6,23.93,6,0.0,6,1.63,6,0.005,2,0.004,2,0.0,2,2206.9,2,2344.3,2,818.9,2,20.0,7.7097,2,25.0,,9,,9,,9,2.3123,2,,9,,9,,0.044,3,,9,,9,3000.2,2.077,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,104,1242,33RO20100308,      A13.5,1,4,11030,2,20100327,819,-28.4998,1.7513,4172,3300.2,2.3047,34.8773,2,34.8789,2,232.5,2,232.5,2,53.5,6,23.69,6,0.0,6,1.61,6,,9,,9,,9,2210.9,2,2350.1,2,807.3,2,20.0,7.7163,2,25.0,,9,,9,,9,2.3042,2,,9,,9,,,9,,9,,9,3300.2,2.0384,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,103,1243,33RO20100308,      A13.5,1,3,11703,2,20100327,819,-28.4998,1.7513,4172,3599.7,2.3023,34.8807,2,34.8832,2,231.9,2,232.0,2,53.98,6,23.66,6,0.0,6,1.61,6,0.003,2,0.004,2,0.058,2,2212.9,2,2353.5,2,806.4,2,20.0,7.7189,2,25.0,,9,,9,,9,2.3019,2,,9,,9,,0.017,3,,9,,9,3599.7,2.0041,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,102,1244,33RO20100308,      A13.5,1,2,11702,9,20100327,819,-28.4998,1.7513,4172,3896.0,2.3228,34.8818,2,,9,232.0,2,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,9,,9,2.3221,2,,9,,9,,,9,,9,,9,3896.0,1.9913,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
52,101,1245,33RO20100308,      A13.5,1,1,11701,2,20100327,819,-28.4998,1.7513,4172,4229.1,2.3641,34.8836,2,34.8836,2,231.2,2,231.1,2,53.8,6,23.6,6,0.0,6,1.61,6,0.005,2,0.004,2,0.044,2,2216.7,6,2359.6,6,804.3,2,20.0,7.7208,2,25.0,,9,,9,,9,2.3634,2,,9,,9,,0.015,3,,9,,9,4229.1,1.9932,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,124,1246,33RO20100308,      A13.5,1,24,11714,2,20100327,1402,-27.9995,1.719,4380,5.6,23.1592,36.095,2,36.0935,2,215.4,2,216.4,6,2.29,2,0.02,2,0.0,2,0.18,2,1.898,2,1.179,2,1.15,2,2081.5,2,2370.9,6,362.4,2,20.0,8.0219,2,25.0,,9,,9,,9,23.0818,2,,9,,9,,2.44,3,64.38,2,4.01,2,5.6,23.158,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,123,1247,33RO20100308,      A13.5,1,23,11713,2,20100327,1402,-27.9995,1.719,4380,74.2,18.1369,35.5971,2,35.5874,2,245.8,2,247.3,2,2.66,2,0.04,2,0.0,2,0.2,2,2.45,2,1.491,2,1.438,2,2071.9,2,2339.7,2,385.2,2,20.0,7.9953,2,25.0,,9,,9,,9,18.1402,2,,9,,9,,2.076,3,58.8,2,4.38,2,74.2,18.1241,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,122,1248,33RO20100308,      A13.5,1,22,11712,2,20100327,1402,-27.9995,1.719,4380,124.7,15.682,35.5032,2,35.4995,2,224.7,2,227.0,2,3.01,2,3.07,2,0.13,2,0.39,2,2.59,6,1.568,6,1.39,6,2097.1,2,2332.2,2,448.6,6,20.0,7.9951,3,25.0,,9,,9,,9,15.6864,2,,9,,9,,1.628,3,53.34,2,7.41,2,124.7,15.6625,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,121,1249,33RO20100308,      A13.5,1,21,11010,2,20100327,1402,-27.9995,1.719,4380,200.3,13.6065,35.2343,2,35.2334,2,220.3,2,220.3,2,3.78,2,7.56,2,0.01,2,0.65,2,2.837,2,1.688,2,1.363,2,2115.8,2,2319.3,2,526.2,2,20.0,7.8771,2,25.0,,9,,9,,9,13.6072,2,,9,,9,,1.443,3,48.68,2,10.65,2,200.3,13.578,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,120,1250,33RO20100308,      A13.5,1,20,11715,2,20100327,1402,-27.9995,1.719,4380,299.5,11.7423,35.0111,2,35.0132,2,215.0,2,214.5,2,5.38,2,12.5,2,0.0,2,0.95,2,3.053,2,1.753,2,1.22,2,2134.8,2,2308.1,2,607.8,2,20.0,7.8185,2,25.0,,9,,9,,9,11.7403,2,,9,,9,,1.408,3,43.92,2,14.81,2,299.5,11.7036,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,119,1251,33RO20100308,      A13.5,1,19,11007,2,20100327,1402,-27.9995,1.719,4380,400.0,9.9277,34.7874,2,34.7855,2,189.8,2,189.2,2,9.92,2,19.31,2,0.0,2,1.39,2,2.988,2,1.65,2,0.935,2,,9,2296.3,2,765.8,6,20.0,7.7261,2,25.0,,9,,9,,9,9.9251,2,,9,,9,,1.496,3,43.37,2,21.79,2,400.0,9.8811,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,118,1252,33RO20100308,      A13.5,1,18,11710,2,20100327,1402,-27.9995,1.719,4380,499.2,8.0623,34.5805,2,34.5801,2,203.9,2,194.1,2,13.75,2,23.37,2,0.0,2,1.65,2,2.934,2,1.577,2,0.823,2,,9,2291.7,2,850.5,2,20.0,7.6873,2,25.0,,9,,9,,9,8.0596,2,,9,,9,,2.088,3,41.93,2,24.94,2,499.2,8.0109,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,117,1253,33RO20100308,      A13.5,1,17,11025,2,20100327,1402,-27.9995,1.719,4380,699.9,4.9781,34.3482,2,34.3481,2,207.9,2,207.6,2,25.59,2,29.45,2,0.0,2,2.05,2,2.586,2,1.329,2,0.563,2,,9,2293.2,2,969.8,2,20.0,7.6324,2,25.0,,9,,9,,9,4.9773,2,,9,,9,,2.842,3,40.47,2,31.04,2,699.9,4.9216,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,116,1254,33RO20100308,      A13.5,1,16,11709,2,20100327,1402,-27.9995,1.719,4380,899.3,3.8335,34.3926,2,34.3945,2,191.5,2,190.8,2,41.97,2,32.33,2,0.0,2,2.26,2,1.497,2,0.727,2,0.308,2,,9,2305.5,2,1071.4,2,20.0,7.5947,2,25.0,,9,,9,,9,3.8326,2,,9,,9,,2.017,3,40.19,2,33.79,2,899.3,3.7675,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,115,1255,33RO20100308,      A13.5,1,15,11006,2,20100327,1402,-27.9995,1.719,4380,1098.7,3.3665,34.5224,2,34.5238,2,177.3,2,176.7,2,51.74,2,32.9,2,0.0,2,2.3,2,0.462,2,0.227,2,0.119,2,2231.2,2,2319.4,2,1112.4,2,20.0,7.582,2,25.0,,9,,9,,9,3.3639,2,,9,,9,,0.794,3,39.85,2,34.34,2,1098.7,3.2879,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,114,1256,33RO20100308,      A13.5,1,14,11708,2,20100327,1402,-27.9995,1.719,4380,1300.1,3.2101,34.6594,2,34.6614,2,185.1,2,184.7,2,50.59,2,30.65,2,0.0,2,2.13,2,0.136,2,0.067,2,0.045,2,,9,2323.0,6,1041.5,2,20.0,7.6095,2,25.0,,9,,9,,9,3.2098,2,,9,,9,,0.301,3,38.69,2,32.42,2,1300.1,3.1163,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,113,1257,33RO20100308,      A13.5,1,13,11031,2,20100327,1402,-27.9995,1.719,4380,1500.4,3.1332,34.7568,2,34.7571,2,198.0,2,198.1,2,47.42,2,28.15,2,0.0,2,1.95,2,,5,,5,,5,,9,2324.1,2,964.7,2,20.0,7.6418,2,25.0,,9,,9,,9,3.1323,2,,9,,9,,,5,38.52,2,29.94,2,1500.4,3.0233,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,112,1258,33RO20100308,      A13.5,1,12,11027,2,20100327,1402,-27.9995,1.719,4380,1700.3,3.063,34.8099,2,34.81,2,209.5,2,209.9,2,44.81,2,26.38,2,0.0,2,1.82,2,0.026,2,0.014,2,0.0,2,,9,2325.9,2,910.4,2,20.0,7.6652,2,25.0,,9,,9,,9,3.0641,2,,9,,9,,0.096,3,37.84,2,27.65,2,1700.3,2.9367,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,111,1259,33RO20100308,      A13.5,1,11,11707,2,20100327,1402,-27.9995,1.719,4380,1899.5,2.8804,34.8338,2,34.8332,2,217.0,2,217.9,2,46.27,2,25.45,2,0.0,2,1.75,2,0.016,2,0.009,2,0.0,2,2208.8,2,2328.4,2,880.0,2,20.0,7.6798,2,25.0,,9,,9,,9,2.8802,2,,9,,9,,0.075,3,38.51,2,26.97,2,1899.5,2.739,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,110,1260,33RO20100308,      A13.5,1,10,11003,2,20100327,1402,-27.9995,1.719,4380,2100.2,2.7122,34.843,2,34.843,2,221.4,2,221.8,2,48.98,2,25.06,2,0.0,2,1.73,2,0.014,2,0.009,2,0.0,2,2211.2,2,2332.4,2,867.9,2,20.0,7.6856,2,25.0,,9,,9,,9,2.7122,2,,9,,9,,0.064,3,38.23,2,27.08,2,2100.2,2.5553,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,109,1261,33RO20100308,      A13.5,1,9,11706,2,20100327,1402,-27.9995,1.719,4380,2299.2,2.5509,34.8448,2,34.8455,2,225.0,2,225.0,2,51.85,2,24.89,2,0.0,2,1.72,2,0.012,2,0.007,2,0.0,2,2208.6,2,2332.6,2,858.6,2,20.0,7.6903,2,25.0,,9,,9,,9,2.5509,2,,9,,9,,0.056,3,38.18,2,26.56,2,2299.2,2.3784,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,108,1262,33RO20100308,      A13.5,1,8,11033,2,20100327,1402,-27.9995,1.719,4380,2500.3,2.4394,34.8516,2,34.8517,2,227.3,2,228.8,2,53.26,2,24.62,2,0.0,2,1.69,2,0.008,2,0.006,2,0.025,2,2208.4,2,2338.3,2,848.6,2,20.0,7.6972,2,25.0,,9,,9,,9,2.439,2,,9,,9,,0.046,3,38.47,2,25.72,2,2500.3,2.2501,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,107,1263,33RO20100308,      A13.5,1,7,11705,2,20100327,1402,-27.9995,1.719,4380,2699.8,2.375,34.8599,2,34.8608,2,230.7,2,231.7,2,53.45,2,24.24,2,0.0,2,1.67,2,0.006,6,0.006,6,0.02,6,2208.4,2,2338.3,2,834.2,2,20.0,7.7036,2,25.0,,9,,9,,9,2.3745,2,,9,,9,,0.037,3,38.13,2,25.44,2,2699.8,2.1678,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,106,1264,33RO20100308,      A13.5,1,6,11029,2,20100327,1402,-27.9995,1.719,4380,2899.6,2.3401,34.867,2,34.8679,2,232.5,2,233.3,2,53.36,2,23.92,2,0.0,2,1.65,2,0.003,2,0.003,2,0.0,2,2208.7,2,2343.4,2,817.2,2,20.0,7.7094,2,25.0,,9,,9,,9,2.3395,2,,9,,9,,0.025,3,39.34,2,25.98,2,2899.6,2.114,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,105,1265,33RO20100308,      A13.5,1,5,11704,2,20100327,1402,-27.9995,1.719,4380,3201.2,2.3137,34.8751,2,34.8764,2,232.9,2,233.3,2,53.51,6,23.7,6,0.0,6,1.62,6,0.002,2,0.002,2,0.0,2,2211.1,2,2347.1,2,807.4,2,20.0,7.7173,2,25.0,,9,,9,,9,2.3132,2,,9,,9,,0.015,3,39.8,2,25.61,2,3201.2,2.0575,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,104,1266,33RO20100308,      A13.5,1,4,11030,2,20100327,1402,-27.9995,1.719,4380,3500.1,2.3084,34.8813,2,34.8813,2,232.0,2,232.3,2,53.78,6,23.62,6,0.0,6,1.61,6,0.003,2,0.003,2,0.0,2,2214.4,2,2353.5,2,799.1,2,20.0,7.7187,2,25.0,,9,,9,,9,2.3079,2,,9,,9,,0.012,3,38.94,2,25.56,2,3500.1,2.0208,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
53,103,1267,33RO20100308,      A13.5,1,3,11703,2,20100327,1402,-27.9995,1.719,4380,3800.0,2.3201,34.8831,2,34.8833,2,231.4,2,231.5,2,54.14,6,23.6,6,0.0,6,1.61,6,0.002,2,0.003,2,0.0,2,2214.6,2,2356.1,2,796.0,2,20.0,7.7206,2,25.0,,9,,9,,9,2.3196,2,,9,,9,,0.011,3,39.71,2,25.58,2,3800.0,1.9994,,,"['A13', 'A13.5', 'AJAX']",2010-03-08,2010-04-18,Bonnie
