,STNNBR,SAMPNO,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,POC,POC_FLAG_W,PON,PON_FLAG_W,CHLORA,CHLORA_FLAG_W,PPHYTN,PPHYTN_FLAG_W,THETA,DELHER,N2O,N2O_FLAG_W,woce_lines,startDate,endDate,source
4353,128.0,4.0,4354,096U20160426,       P15S,1.0,2004.0,2.0,20160621.0,151.0,-5.9991,-168.7513,5679,5240.9,1.224,34.706,2.0,34.7035,2.0,196.6,2.0,197.8,2.0,120.92,2.0,31.92,2.0,0.0,4.0,2.23,2.0,0.037,2.0,0.021,2.0,0.0,2.0,2273.6,2.0,2374.4,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7696,,18.2868,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4354,128.0,3.0,4355,096U20160426,       P15S,1.0,2003.0,2.0,20160621.0,151.0,-5.9991,-168.7513,5679,5551.4,1.244,34.707,2.0,34.7062,2.0,199.0,2.0,199.2,2.0,120.3,2.0,31.8,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.75,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4355,128.0,2.0,4356,096U20160426,       P15S,1.0,2002.0,2.0,20160621.0,151.0,-5.9991,-168.7513,5679,5701.1,1.258,34.707,2.0,34.7067,2.0,200.2,2.0,199.6,2.0,120.24,2.0,31.82,2.0,0.0,4.0,2.22,2.0,0.043,2.0,0.024,2.0,0.0,2.0,2268.8,6.0,2372.2,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7444,,18.3764,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4356,128.0,1.0,4357,096U20160426,       P15S,1.0,2001.0,2.0,20160621.0,151.0,-5.9991,-168.7513,5679,5765.1,1.267,34.707,2.0,34.7071,2.0,200.3,2.0,199.7,2.0,120.16,2.0,31.77,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7447,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4357,129.0,36.0,4358,096U20160426,       P15S,1.0,2036.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,5.0,30.419,34.942,2.0,34.9405,2.0,185.4,2.0,191.4,2.0,0.63,2.0,0.0,4.0,0.0,4.0,0.14,2.0,,9.0,,9.0,,9.0,1949.6,2.0,2297.6,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.16,2.0,0.02,3.0,30.4177,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4358,129.0,35.0,4359,096U20160426,       P15S,1.0,2035.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,23.6,30.38,34.94,2.0,34.9394,2.0,185.8,2.0,191.4,2.0,0.62,2.0,-0.01,4.0,0.0,4.0,0.14,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,30.3741,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4359,129.0,34.0,4360,096U20160426,       P15S,1.0,2034.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,50.4,30.367,34.939,2.0,34.9393,2.0,186.2,2.0,191.4,2.0,0.61,2.0,-0.01,4.0,0.0,4.0,0.14,2.0,,9.0,,9.0,,9.0,1950.3,2.0,2297.1,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.27,2.0,-0.02,3.0,30.3544,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4360,129.0,33.0,4361,096U20160426,       P15S,1.0,2033.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,74.9,30.386,34.934,2.0,35.1017,2.0,185.7,2.0,193.8,2.0,0.63,2.0,-0.01,4.0,0.0,4.0,0.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.36,2.0,-0.03,3.0,30.3672,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4361,129.0,32.0,4362,096U20160426,       P15S,1.0,2032.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,95.3,29.903,35.589,2.0,35.6975,2.0,190.0,2.0,192.5,2.0,0.99,2.0,0.13,2.0,0.04,2.0,0.23,2.0,,9.0,,9.0,,9.0,2002.8,2.0,2351.7,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.78,2.0,-0.11,3.0,29.8794,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4362,129.0,31.0,4363,096U20160426,       P15S,1.0,2031.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,130.1,26.402,36.298,2.0,36.329,2.0,155.0,2.0,158.0,2.0,1.24,2.0,3.94,2.0,0.84,2.0,0.56,2.0,,9.0,,9.0,,9.0,2091.9,2.0,2391.2,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.68,2.0,0.04,3.0,26.3725,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4363,129.0,30.0,4364,096U20160426,       P15S,1.0,2030.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,199.7,16.95,35.329,2.0,35.2685,2.0,100.5,2.0,96.7,2.0,9.05,2.0,17.69,2.0,0.0,4.0,1.47,2.0,,9.0,,9.0,,9.0,2180.7,2.0,2324.3,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,16.917,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4364,129.0,29.0,4365,096U20160426,       P15S,1.0,2029.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,249.9,12.571,34.92,2.0,34.9016,2.0,62.2,2.0,57.1,2.0,18.15,2.0,26.3,2.0,0.0,4.0,2.05,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,12.5373,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4365,129.0,28.0,4366,096U20160426,       P15S,1.0,2028.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,299.7,10.778,34.796,2.0,34.7795,2.0,51.2,2.0,50.6,2.0,24.79,2.0,30.88,2.0,0.0,4.0,2.25,2.0,,9.0,,9.0,,9.0,2236.0,6.0,2301.9,6.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,10.7414,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4366,129.0,27.0,4367,096U20160426,       P15S,1.0,2027.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,349.8,9.762,34.725,2.0,34.7147,2.0,79.2,2.0,80.7,2.0,25.33,2.0,30.21,2.0,0.0,4.0,2.14,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,9.7218,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4367,129.0,26.0,4368,096U20160426,       P15S,1.0,2026.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,399.8,9.242,34.688,2.0,34.6803,2.0,96.4,2.0,94.2,2.0,25.83,2.0,29.97,2.0,0.0,4.0,2.11,2.0,,9.0,,9.0,,9.0,2220.9,2.0,2301.3,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,9.1975,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4368,129.0,25.0,4369,096U20160426,       P15S,1.0,2025.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,499.3,8.13,34.613,2.0,34.6081,2.0,105.6,2.0,101.9,2.0,30.62,2.0,31.83,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,2227.2,2.0,2302.1,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,8.0783,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4369,129.0,24.0,4370,096U20160426,       P15S,1.0,2024.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,599.5,7.224,34.573,2.0,34.5722,2.0,99.4,2.0,96.7,2.0,36.87,2.0,33.99,2.0,0.0,4.0,2.37,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,7.1656,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4370,129.0,23.0,4371,096U20160426,       P15S,1.0,2023.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,701.6,6.385,34.546,2.0,34.545,2.0,93.0,2.0,90.5,2.0,46.14,2.0,36.31,2.0,0.0,4.0,2.55,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,6.3206,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4371,129.0,22.0,4372,096U20160426,       P15S,1.0,2022.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,776.8,5.871,34.544,2.0,34.5426,2.0,78.1,2.0,71.8,2.0,56.23,2.0,39.27,2.0,0.0,4.0,2.76,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,5.8023,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4372,129.0,21.0,4373,096U20160426,       P15S,1.0,2021.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,901.5,4.951,34.54,2.0,34.539,2.0,87.7,2.0,83.9,2.0,69.49,2.0,39.08,2.0,0.0,4.0,2.77,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,4.8768,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4373,129.0,20.0,4374,096U20160426,       P15S,1.0,2020.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,999.9,4.426,34.547,2.0,34.546,2.0,95.6,2.0,92.3,2.0,78.69,2.0,38.61,2.0,0.0,4.0,2.75,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,4.347,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4374,129.0,19.0,4375,096U20160426,       P15S,1.0,2019.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,1101.6,4.143,34.553,2.0,34.5524,2.0,99.9,2.0,97.2,2.0,84.28,2.0,38.41,2.0,0.0,4.0,2.73,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,4.0575,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4375,129.0,18.0,4376,096U20160426,       P15S,1.0,2018.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,1201.8,3.794,34.564,2.0,34.5633,2.0,103.8,2.0,101.1,2.0,91.88,2.0,38.27,2.0,0.0,4.0,2.72,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,3.703,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4376,129.0,17.0,4377,096U20160426,       P15S,1.0,2017.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,1350.9,3.321,34.582,2.0,34.5811,2.0,109.6,2.0,107.0,2.0,102.21,2.0,38.05,2.0,0.0,4.0,2.71,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,3.2221,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4377,129.0,16.0,4378,096U20160426,       P15S,1.0,2016.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,1500.4,3.003,34.596,2.0,34.5957,2.0,114.1,2.0,112.3,2.0,109.1,2.0,37.74,2.0,0.0,4.0,2.68,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.895,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4378,129.0,15.0,4379,096U20160426,       P15S,1.0,2015.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,1700.8,2.629,34.615,2.0,34.611,2.0,121.2,2.0,120.2,2.0,116.16,2.0,37.3,2.0,0.0,4.0,2.64,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.5088,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4379,129.0,14.0,4380,096U20160426,       P15S,1.0,2014.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,1901.1,2.357,34.632,2.0,34.631,2.0,122.8,2.0,121.4,2.0,124.67,2.0,37.36,2.0,0.0,4.0,2.63,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.2236,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4380,129.0,13.0,4381,096U20160426,       P15S,1.0,2013.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,2151.4,2.156,34.644,2.0,34.643,2.0,126.3,2.0,125.3,2.0,129.77,2.0,37.11,2.0,0.0,4.0,2.61,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,2.0041,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4381,129.0,12.0,4382,096U20160426,       P15S,1.0,2012.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,2400.5,1.943,34.658,2.0,34.6568,2.0,131.5,2.0,131.4,2.0,134.18,2.0,36.75,2.0,0.0,4.0,2.58,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.13,6.0,-232.1,6.0,2.0,,9.0,,9.0,,9.0,,9.0,1.7727,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4382,129.0,11.0,4383,096U20160426,       P15S,1.0,2011.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,2649.8,1.772,34.669,2.0,34.6684,2.0,138.4,2.0,138.8,2.0,136.58,2.0,36.31,2.0,0.0,4.0,2.54,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.5823,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4383,129.0,10.0,4384,096U20160426,       P15S,1.0,2010.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,2900.4,1.681,34.675,2.0,34.6744,2.0,144.1,2.0,145.0,2.0,136.61,2.0,35.9,2.0,0.0,4.0,2.51,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.4697,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4384,129.0,9.0,4385,096U20160426,       P15S,1.0,2009.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,3175.0,1.583,34.682,2.0,34.6828,2.0,151.4,2.0,153.1,2.0,135.35,2.0,35.31,2.0,0.0,4.0,2.46,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.3473,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4385,129.0,8.0,4386,096U20160426,       P15S,1.0,2008.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,3474.3,1.476,34.688,2.0,34.6867,2.0,158.8,2.0,160.6,2.0,134.92,2.0,34.89,2.0,0.0,4.0,2.42,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.213,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4386,129.0,7.0,4387,096U20160426,       P15S,1.0,2007.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,3825.1,1.401,34.693,2.0,34.6925,2.0,165.3,2.0,167.2,2.0,134.43,2.0,34.47,2.0,0.0,4.0,2.38,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.1035,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4387,129.0,6.0,4388,096U20160426,       P15S,1.0,2006.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,4226.1,1.341,34.698,2.0,34.6976,2.0,174.3,2.0,176.4,2.0,130.94,2.0,33.8,2.0,0.0,4.0,2.33,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,1.0017,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4388,129.0,5.0,4389,096U20160426,       P15S,1.0,2005.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,4625.6,1.293,34.702,2.0,34.7014,2.0,183.7,2.0,185.5,2.0,126.37,2.0,33.14,2.0,0.0,4.0,2.29,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.9098,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4389,129.0,4.0,4390,096U20160426,       P15S,1.0,2004.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,5025.6,1.212,34.706,2.0,34.7059,2.0,195.2,2.0,196.7,2.0,121.16,2.0,32.32,2.0,0.0,4.0,2.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7842,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4390,129.0,3.0,4391,096U20160426,       P15S,1.0,2003.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,5400.7,1.227,34.707,2.0,34.7068,2.0,198.6,2.0,198.9,2.0,120.3,2.0,32.11,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7526,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4391,129.0,2.0,4392,096U20160426,       P15S,1.0,2002.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,5500.8,1.239,34.707,2.0,34.7071,2.0,199.1,2.0,199.2,2.0,120.41,2.0,32.11,2.0,0.0,4.0,2.22,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7516,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4392,129.0,1.0,4393,096U20160426,       P15S,1.0,2001.0,2.0,20160621.0,840.0,-5.5023,-168.7504,5476,5554.5,1.245,34.707,2.0,34.7067,2.0,199.1,2.0,199.4,2.0,120.28,2.0,32.15,2.0,0.0,4.0,2.21,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,0.7506,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4393,130.0,36.0,4394,096U20160426,       P15S,1.0,2036.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,5.0,30.373,34.978,2.0,34.9776,2.0,185.6,2.0,191.4,2.0,0.73,2.0,-0.02,4.0,0.0,4.0,0.15,2.0,1.353,2.0,0.866,2.0,1.193,2.0,1953.2,2.0,2300.2,2.0,,9.0,,,9.0,,9.0,1.36,2.0,36.7,2.0,2.0,,9.0,,9.0,0.32,2.0,-0.03,3.0,30.3717,,5.4332,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4394,130.0,35.0,4395,096U20160426,       P15S,1.0,2035.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,35.4,30.387,34.978,2.0,34.9782,2.0,185.9,2.0,191.2,2.0,0.72,2.0,-0.02,4.0,0.0,4.0,0.15,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.28,2.0,-0.03,3.0,30.3781,,,,['P15S'],2016-04-26,2016-06-22,Bonnie
4395,130.0,34.0,4396,096U20160426,       P15S,1.0,2034.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,62.1,30.397,34.979,2.0,34.9799,2.0,185.8,2.0,191.4,2.0,0.72,2.0,-0.02,4.0,0.0,4.0,0.15,2.0,1.359,6.0,0.867,6.0,1.188,6.0,1953.2,6.0,2300.6,6.0,,9.0,,,9.0,,9.0,1.29,2.0,40.0,2.0,2.0,,9.0,,9.0,0.36,2.0,-0.07,3.0,30.3814,,5.5531,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4396,130.0,33.0,4397,096U20160426,       P15S,1.0,2033.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,101.1,29.976,35.636,2.0,35.6799,2.0,188.8,2.0,193.1,2.0,1.03,2.0,0.07,2.0,0.04,2.0,0.24,2.0,1.418,2.0,0.912,2.0,1.191,2.0,2001.9,2.0,2350.0,2.0,,9.0,,,9.0,,9.0,,9.0,,9.0,,,9.0,,9.0,0.98,2.0,-0.18,3.0,29.9509,,5.8869,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4397,130.0,32.0,4398,096U20160426,       P15S,1.0,2032.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,124.6,27.758,36.049,2.0,36.1039,2.0,164.3,2.0,166.9,2.0,1.49,2.0,2.37,2.0,1.07,2.0,0.5,2.0,1.51,2.0,0.98,2.0,1.268,2.0,2062.2,2.0,2376.5,2.0,,9.0,,,9.0,,9.0,1.12,2.0,34.1,2.0,2.0,,9.0,,9.0,0.59,2.0,0.16,3.0,27.7287,,6.3676,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4398,130.0,31.0,4399,096U20160426,       P15S,1.0,2031.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,186.5,17.08,35.386,2.0,35.317,2.0,105.3,2.0,101.9,2.0,8.93,2.0,17.27,2.0,0.01,4.0,1.43,2.0,1.798,2.0,1.088,2.0,0.917,2.0,2175.5,2.0,2325.1,2.0,,9.0,,,9.0,,9.0,0.53,2.0,33.4,2.0,2.0,,9.0,,9.0,,9.0,,9.0,17.0491,,32.7623,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4399,130.0,30.0,4400,096U20160426,       P15S,1.0,2030.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,240.4,12.226,34.919,2.0,34.914,2.0,104.6,2.0,103.6,2.0,16.36,2.0,23.56,2.0,0.0,4.0,1.72,2.0,1.436,2.0,0.816,2.0,0.473,2.0,2190.2,2.0,2306.3,2.0,,9.0,,,9.0,,9.0,0.54,2.0,-1.5,2.0,2.0,,9.0,,9.0,,9.0,,9.0,12.1942,,33.1611,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4400,130.0,29.0,4401,096U20160426,       P15S,1.0,2029.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,290.8,10.87,34.804,2.0,34.7991,2.0,67.8,2.0,63.4,2.0,23.01,2.0,29.6,2.0,0.0,4.0,2.15,2.0,0.892,2.0,0.494,2.0,0.175,2.0,2227.2,2.0,2301.8,2.0,,9.0,,,9.0,,9.0,0.35,2.0,-22.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,10.8343,,48.594,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4401,130.0,28.0,4402,096U20160426,       P15S,1.0,2028.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,315.8,10.471,34.774,2.0,34.762,2.0,71.7,2.0,71.7,2.0,24.21,2.0,30.01,2.0,0.0,4.0,2.15,2.0,0.842,2.0,0.463,2.0,0.154,2.0,2225.2,2.0,2301.6,2.0,,9.0,,,9.0,,9.0,0.42,2.0,-33.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,10.4332,,44.9937,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4402,130.0,27.0,4403,096U20160426,       P15S,1.0,2027.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,365.1,9.706,34.719,2.0,34.7134,2.0,98.4,2.0,100.4,2.0,23.65,2.0,28.76,2.0,0.0,4.0,2.02,2.0,0.951,2.0,0.514,2.0,0.212,2.0,2211.0,2.0,2300.9,2.0,,9.0,,,9.0,,9.0,0.49,2.0,-37.2,2.0,2.0,,9.0,,9.0,,9.0,,9.0,9.6642,,35.8626,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4403,130.0,26.0,4404,096U20160426,       P15S,1.0,2026.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,435.9,8.955,34.666,2.0,34.6558,2.0,103.5,2.0,102.4,2.0,27.09,2.0,30.41,2.0,0.0,4.0,2.12,2.0,0.781,6.0,0.421,6.0,0.151,6.0,2216.2,2.0,2300.4,2.0,,9.0,,,9.0,,9.0,0.57,2.0,-51.6,2.0,2.0,,9.0,,9.0,,9.0,,9.0,8.9073,,35.2673,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
4404,130.0,25.0,4405,096U20160426,       P15S,1.0,2025.0,2.0,20160621.0,1518.0,-4.9981,-168.7502,5583,555.7,7.629,34.587,2.0,34.5861,2.0,111.6,2.0,111.5,2.0,32.06,2.0,31.99,2.0,0.0,4.0,2.23,2.0,0.556,2.0,0.3,2.0,0.069,2.0,2222.8,2.0,2303.8,2.0,,9.0,,,9.0,,9.0,0.64,2.0,-75.3,2.0,2.0,,9.0,,9.0,,9.0,,9.0,7.5733,,32.9551,2.0,['P15S'],2016-04-26,2016-06-22,Bonnie
