,STNNBR,CASTNO,CTDPRS,Unnamed: 0,EXPOCODE,SECT_ID,SAMPNO,BTLNBR,BTLNBR_FLAG_W,BTLNBR_U,BTLNBR_U_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,DELC13,DELC13_FLAG_W,C13ERR,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,SBE35,SBE35_FLAG_W,SILUNC,NRAUNC,NRIUNC,PHPUNC,CS-137,CS-137_FLAG_W,CS137ER,PLUTO,PLUTO_FLAG_W,PLUTOER,THETA,SIG0,Cruise,N2O,d15Nbulk,d18O,SP,woce_lines,startDate,endDate,source,N2O_FLAG_W
2697,105.0,1.0,99.8,2742,49NZ20070724,        P01,6.0,,9.0,6.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,7.4907,2.0,32.7127,2.0,,9.0,256.12,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.4905,2.0,,,,,,9.0,,,9.0,,7.4814,25.5516,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2698,105.0,1.0,99.9,2714,49NZ20070724,        P01,34.0,,2.0,34.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,7.4945,2.0,32.7012,2.0,32.7712,2.0,256.28,2.0,249.19,2.0,15.52,2.0,15.08,2.0,0.03,2.0,1.36,2.0,4.019,2.0,2.228,2.0,0.329,2.0,2066.7,2.0,2196.5,6.0,7.7294,2.0,25.0,,9.0,,,9.0,,,9.0,7.49396,2.0,0.15,0.08,0.01,0.014,,9.0,,,9.0,,7.4852,25.542,MR07-04,19.62073,6.39307,43.09776,12.58331,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2699,105.0,1.0,100.3,2737,49NZ20070724,        P01,11.0,,9.0,11.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,7.4995,2.0,32.7165,2.0,,9.0,255.11,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.49698,2.0,,,,,,9.0,,,9.0,,7.4901,25.5533,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2700,105.0,1.0,150.1,2738,49NZ20070724,        P01,10.0,,9.0,10.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,7.0355,2.0,33.7212,2.0,,9.0,147.86,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.02838,2.0,,,,,,9.0,,,9.0,,7.0217,26.4085,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2701,105.0,1.0,150.6,2715,49NZ20070724,        P01,33.0,,2.0,33.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,7.0651,2.0,33.707,2.0,33.7237,2.0,149.85,2.0,147.87,2.0,36.21,2.0,27.7,2.0,0.02,2.0,2.044,2.0,3.462,6.0,1.821,6.0,0.234,6.0,2186.7,2.0,2250.8,2.0,7.544,6.0,25.0,,9.0,,,9.0,,,9.0,7.06809,2.0,0.2,0.11,0.01,0.015,,9.0,,,9.0,,7.0513,26.3933,MR07-04,32.62531,7.3388,45.56766,15.25173,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2702,105.0,1.0,150.6,2743,49NZ20070724,        P01,5.0,,9.0,5.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,7.065,2.0,33.7072,2.0,,9.0,149.58,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.06295,2.0,,,,,,9.0,,,9.0,,7.0512,26.3935,MR07-04,32.62531,7.3388,45.56766,15.25173,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2703,105.0,1.0,200.3,2739,49NZ20070724,        P01,9.0,,9.0,9.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,6.6873,2.0,33.8571,2.0,,9.0,124.37,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,6.68633,2.0,,,,,,9.0,,,9.0,,6.6694,26.5631,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2704,105.0,1.0,200.9,2744,49NZ20070724,        P01,4.0,,9.0,4.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,6.6752,2.0,33.8576,2.0,,9.0,123.9,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,6.67633,2.0,,,,,,9.0,,,9.0,,6.6572,26.5651,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2705,105.0,1.0,201.5,2716,49NZ20070724,        P01,32.0,,2.0,32.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,6.6732,2.0,33.8576,2.0,33.8559,2.0,123.97,2.0,124.78,2.0,43.84,2.0,30.52,2.0,0.02,2.0,2.215,2.0,3.099,2.0,1.596,2.0,0.207,2.0,2212.2,2.0,2262.8,2.0,7.5001,2.0,25.0,,9.0,,,9.0,,,9.0,6.67516,2.0,0.22,0.12,0.01,0.016,,9.0,,,9.0,,6.6552,26.5653,MR07-04,37.0025,7.6053,47.08915,16.9268,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2706,105.0,1.0,251.4,2717,49NZ20070724,        P01,31.0,,2.0,31.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,6.3159,2.0,33.9058,2.0,33.9043,6.0,106.13,2.0,106.35,2.0,50.73,2.0,32.88,2.0,0.01,2.0,2.373,2.0,2.755,2.0,1.387,2.0,0.171,2.0,2232.9,2.0,2271.7,2.0,7.4656,2.0,25.0,,9.0,,,9.0,,,9.0,6.31631,2.0,0.23,0.12,0.01,0.016,,9.0,,,9.0,,6.294,26.6506,MR07-04,40.44892,7.8511,48.60064,18.62639,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2707,105.0,1.0,330.4,2718,49NZ20070724,        P01,30.0,,2.0,30.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,5.8161,2.0,33.9623,2.0,33.9639,2.0,76.0,2.0,74.49,2.0,61.71,2.0,36.71,2.0,0.02,2.0,2.633,2.0,2.144,2.0,1.04,2.0,0.138,2.0,2264.9,2.0,2279.7,2.0,7.4056,2.0,25.0,,9.0,,,9.0,,,9.0,5.81612,2.0,0.25,0.14,0.01,0.017,,9.0,,,9.0,,5.7884,26.759,MR07-04,46.94055,8.00227,50.54644,20.13358,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2708,105.0,1.0,432.7,2719,49NZ20070724,        P01,29.0,,2.0,29.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,4.8368,2.0,33.9799,2.0,33.9807,2.0,58.02,2.0,57.87,2.0,76.49,2.0,39.91,2.0,0.02,2.0,2.837,2.0,1.717,2.0,0.812,2.0,0.092,2.0,2292.8,2.0,2297.5,2.0,7.3607,2.0,25.0,,9.0,,,9.0,,,9.0,4.83707,2.0,0.29,0.14,0.01,0.017,,9.0,,,9.0,,4.8035,26.8887,MR07-04,49.64519,7.86413,53.16656,23.37975,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2709,105.0,1.0,530.6,2720,49NZ20070724,        P01,28.0,,2.0,28.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,4.6731,2.0,34.1141,2.0,34.114,6.0,25.67,2.0,26.04,2.0,89.49,2.0,42.21,2.0,0.02,2.0,3.053,2.0,0.726,2.0,0.337,2.0,0.043,2.0,2323.9,2.0,2316.5,2.0,7.3247,2.0,25.0,,9.0,,,9.0,,,9.0,4.67348,2.0,0.32,0.15,0.01,0.018,,9.0,,,9.0,,4.6324,27.0142,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2710,105.0,1.0,630.1,2721,49NZ20070724,        P01,27.0,,2.0,27.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,4.2877,2.0,34.1717,2.0,34.1715,2.0,17.43,2.0,17.81,2.0,100.48,2.0,43.25,2.0,0.01,2.0,3.125,2.0,0.41,2.0,0.19,2.0,0.022,2.0,2342.2,2.0,2330.2,2.0,7.3168,2.0,25.0,,9.0,,,9.0,,,9.0,4.28705,2.0,0.34,0.15,0.01,0.018,,9.0,,,9.0,,4.2407,27.1022,MR07-04,54.79707,8.27692,56.41748,24.71235,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2711,105.0,1.0,729.8,2722,49NZ20070724,        P01,26.0,,2.0,26.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,3.9573,2.0,34.2286,2.0,34.2311,2.0,12.74,2.0,12.48,2.0,111.0,2.0,43.99,2.0,0.01,2.0,3.168,2.0,0.195,6.0,0.091,6.0,0.018,6.0,2354.7,6.0,2344.6,2.0,7.3089,2.0,25.0,,9.0,,,9.0,,,9.0,3.957,2.0,0.36,0.16,0.01,0.018,,9.0,,,9.0,,3.9042,27.1823,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2712,105.0,1.0,832.2,2723,49NZ20070724,        P01,25.0,,2.0,25.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,3.7793,2.0,34.3026,2.0,34.3022,2.0,9.2,2.0,9.09,2.0,118.59,2.0,44.18,2.0,0.02,2.0,3.22,2.0,0.08,2.0,0.037,2.0,0.01,2.0,2366.4,2.0,2356.4,2.0,7.3153,2.0,25.0,,9.0,,,9.0,,,9.0,3.77887,2.0,0.38,0.16,0.01,0.018,,9.0,,,9.0,,3.7191,27.2598,MR07-04,59.18927,8.39181,57.71447,24.57391,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2713,105.0,1.0,930.3,2724,49NZ20070724,        P01,24.0,,2.0,24.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,3.5588,2.0,34.3584,2.0,34.3579,2.0,9.07,2.0,8.97,2.0,126.24,2.0,44.37,2.0,0.01,2.0,3.213,2.0,0.046,2.0,0.019,2.0,0.009,2.0,2373.6,2.0,2367.8,2.0,7.3227,6.0,25.0,,9.0,,,9.0,,,9.0,3.559,2.0,0.4,0.16,0.01,0.018,,9.0,,,9.0,,3.4923,27.3266,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2714,105.0,1.0,1071.3,2725,49NZ20070724,        P01,23.0,,2.0,23.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,3.1611,2.0,34.4057,2.0,34.4057,6.0,11.13,2.0,11.1,2.0,137.49,2.0,44.61,2.0,0.01,2.0,3.216,2.0,0.02,2.0,0.009,2.0,0.007,2.0,2382.7,2.0,2379.4,2.0,7.3277,2.0,25.0,,9.0,,,9.0,,,9.0,3.16103,2.0,0.42,0.16,0.01,0.018,,9.0,,,9.0,,3.0866,27.4028,MR07-04,57.78719,8.46433,58.17721,24.87083,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2715,105.0,1.0,1270.5,2726,49NZ20070724,        P01,22.0,,2.0,22.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,2.7731,2.0,34.4502,2.0,34.4507,2.0,15.22,2.0,15.08,2.0,148.73,2.0,44.71,2.0,0.01,2.0,3.192,2.0,0.0,2.0,0.001,2.0,0.006,2.0,2394.2,2.0,2390.4,2.0,7.3371,2.0,25.0,,9.0,,,9.0,,,9.0,2.77296,2.0,0.45,0.16,0.01,0.018,,9.0,,,9.0,,2.6865,27.4742,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2716,105.0,1.0,1471.1,2727,49NZ20070724,        P01,21.0,,2.0,21.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,2.4601,2.0,34.5062,2.0,34.5063,2.0,25.64,2.0,25.86,2.0,157.5,2.0,44.11,2.0,0.02,2.0,3.133,2.0,0.001,2.0,0.002,2.0,0.006,2.0,2393.9,2.0,2400.8,2.0,7.36,2.0,25.0,,9.0,,,9.0,,,9.0,2.46028,2.0,0.47,0.16,0.01,0.018,,9.0,,,9.0,,2.361,27.5467,MR07-04,49.75643,8.98796,59.4887,25.95783,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2717,105.0,1.0,1669.8,2728,49NZ20070724,        P01,20.0,,2.0,20.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,2.1886,2.0,34.5495,2.0,34.5498,6.0,40.58,2.0,40.77,2.0,164.5,2.0,43.22,2.0,0.01,2.0,3.059,2.0,0.002,2.0,0.002,2.0,0.0,2.0,2393.3,2.0,2410.2,2.0,7.3906,6.0,25.0,,9.0,,,9.0,,,9.0,2.18835,2.0,0.48,0.15,0.01,0.018,,9.0,,,9.0,,2.0768,27.6046,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2718,105.0,1.0,1870.2,2729,49NZ20070724,        P01,19.0,,2.0,19.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,2.0282,2.0,34.5799,2.0,34.5798,2.0,53.71,2.0,53.91,2.0,168.76,2.0,42.39,2.0,0.01,2.0,3.002,2.0,0.0,2.0,0.001,2.0,0.002,2.0,2388.7,2.0,2416.8,2.0,7.4193,2.0,25.0,,9.0,,,9.0,,,9.0,2.02867,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.9023,27.6428,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2719,105.0,1.0,2071.9,2730,49NZ20070724,        P01,18.0,,2.0,18.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,1.935,2.0,34.5962,2.0,34.5962,2.0,61.5,2.0,61.64,2.0,170.77,2.0,41.9,2.0,0.01,2.0,2.971,2.0,0.003,2.0,0.001,2.0,0.003,2.0,2386.4,2.0,2420.1,2.0,7.4336,2.0,25.0,,9.0,,,9.0,,,9.0,1.93492,2.0,0.49,0.15,0.01,0.017,,9.0,,,9.0,,1.7936,27.6642,MR07-04,37.73651,9.32971,59.24135,26.14138,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2720,105.0,1.0,2270.9,2731,49NZ20070724,        P01,17.0,,2.0,17.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,1.8184,2.0,34.6161,2.0,34.6161,6.0,73.07,2.0,73.14,2.0,172.78,2.0,41.28,2.0,0.01,2.0,2.922,2.0,0.005,2.0,0.003,2.0,0.005,2.0,2381.9,2.0,2423.4,2.0,7.4592,2.0,25.0,,9.0,,,9.0,,,9.0,1.81844,2.0,0.5,0.15,0.01,0.017,,9.0,,,9.0,,1.6619,27.6901,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2721,105.0,1.0,2471.4,2732,49NZ20070724,        P01,16.0,,2.0,16.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,1.7568,2.0,34.6275,2.0,34.6274,2.0,81.1,2.0,81.24,2.0,173.3,2.0,40.76,2.0,0.01,2.0,2.887,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2377.6,6.0,2425.5,2.0,7.4735,2.0,25.0,,9.0,,,9.0,,,9.0,1.75676,2.0,0.5,0.15,0.01,0.017,,9.0,,,9.0,,1.5837,27.7051,MR07-04,33.40371,9.53478,59.00636,25.33854,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2722,105.0,1.0,2668.8,2733,49NZ20070724,        P01,15.0,,2.0,15.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,1.7152,2.0,34.6348,2.0,34.6349,2.0,87.28,2.0,87.55,2.0,173.38,2.0,40.48,2.0,0.01,2.0,2.854,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2374.9,2.0,2426.6,6.0,7.4852,2.0,25.0,,9.0,,,9.0,,,9.0,1.7152,2.0,0.5,0.15,0.01,0.017,,9.0,,,9.0,,1.525,27.7152,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2723,105.0,1.0,2871.0,2734,49NZ20070724,        P01,14.0,,2.0,14.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,1.694,2.0,34.6401,2.0,34.6401,2.0,91.54,2.0,91.75,2.0,173.84,2.0,40.19,2.0,0.02,2.0,2.835,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2371.8,2.0,2427.6,2.0,7.4942,6.0,25.0,,9.0,,,9.0,,,9.0,1.69405,2.0,0.5,0.15,0.01,0.017,,9.0,,,9.0,,1.4854,27.7224,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2724,105.0,1.0,2969.2,2747,49NZ20070724,        P01,1.0,,2.0,1.0,2.0,20070827.0,1620.0,47.0065,-131.2317,2945,2.0,1.6709,2.0,34.6444,2.0,34.6448,6.0,95.19,2.0,95.26,2.0,173.91,2.0,39.89,2.0,0.01,2.0,2.801,2.0,0.003,2.0,0.002,2.0,0.0,2.0,2369.0,2.0,2428.3,2.0,7.4994,6.0,25.0,,9.0,,,9.0,,,9.0,1.67067,2.0,0.5,0.14,0.01,0.017,,9.0,,,9.0,,1.4535,27.7282,MR07-04,30.43026,9.45431,58.44067,25.91185,['P01'],2007-07-24,2007-09-03,JAMSTEC,2.0
2725,106.0,1.0,9.6,2771,49NZ20070724,        P01,13.0,,9.0,13.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,16.8372,2.0,32.3595,2.0,,9.0,261.95,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,16.83662,2.0,,,,,,9.0,,,9.0,,16.8357,23.5269,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2726,106.0,1.0,9.8,2748,49NZ20070724,        P01,36.0,,2.0,36.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,16.8556,2.0,32.3593,2.0,32.3512,2.0,261.67,2.0,261.6,2.0,6.47,2.0,0.42,2.0,0.03,2.0,0.485,2.0,2.745,2.0,1.584,2.0,,5.0,1946.1,2.0,2181.3,2.0,7.9848,6.0,25.0,,9.0,,,9.0,,,9.0,16.8593,2.0,0.13,0.03,0.01,0.013,,9.0,,,9.0,,16.854,23.5224,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2727,106.0,1.0,49.2,2749,49NZ20070724,        P01,35.0,,2.0,35.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,9.5137,2.0,32.4338,2.0,32.4402,2.0,290.1,2.0,288.09,2.0,8.56,2.0,6.84,2.0,0.32,2.0,0.978,2.0,3.933,2.0,2.213,2.0,0.368,2.0,2012.5,6.0,2180.4,2.0,7.838,2.0,25.0,,9.0,,,9.0,,,9.0,9.50042,2.0,0.14,0.05,0.01,0.013,,9.0,,,9.0,,9.5084,25.0289,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2728,106.0,1.0,49.4,2772,49NZ20070724,        P01,12.0,,9.0,12.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,9.5205,2.0,32.4332,2.0,,9.0,289.91,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,9.52016,2.0,,,,,,9.0,,,9.0,,9.5152,25.0273,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2729,106.0,1.0,100.2,2750,49NZ20070724,        P01,34.0,,2.0,34.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,7.3004,2.0,32.6631,2.0,32.7287,2.0,271.3,2.0,262.83,2.0,15.71,2.0,14.44,2.0,0.02,2.0,1.325,2.0,4.172,2.0,2.324,2.0,0.32,2.0,2062.7,2.0,2196.3,6.0,7.7497,2.0,25.0,,9.0,,,9.0,,,9.0,7.3004,2.0,0.15,0.07,0.01,0.014,,9.0,,,9.0,,7.2912,25.5388,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2730,106.0,1.0,100.2,2773,49NZ20070724,        P01,11.0,,9.0,11.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,7.3002,2.0,32.6651,2.0,,9.0,271.99,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.30021,2.0,,,,,,9.0,,,9.0,,7.291,25.5404,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2731,106.0,1.0,150.3,2774,49NZ20070724,        P01,10.0,,9.0,10.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,7.7445,2.0,33.6976,2.0,,9.0,119.23,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.74359,2.0,,,,,,9.0,,,9.0,,7.7299,26.2904,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2732,106.0,1.0,150.4,2751,49NZ20070724,        P01,33.0,,2.0,33.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,7.7396,2.0,33.6953,2.0,33.6999,2.0,118.4,2.0,119.89,2.0,36.35,2.0,29.3,2.0,0.02,2.0,2.199,2.0,3.347,6.0,1.764,6.0,0.202,6.0,2199.1,2.0,2246.4,2.0,7.4952,2.0,25.0,,9.0,,,9.0,,,9.0,7.73727,2.0,0.2,0.11,0.01,0.016,,9.0,,,9.0,,7.725,26.2893,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2733,106.0,1.0,199.1,2775,49NZ20070724,        P01,9.0,,9.0,9.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,7.3135,2.0,33.9159,2.0,,9.0,91.73,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,7.31367,2.0,,,,,,9.0,,,9.0,,7.2947,26.524,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2734,106.0,1.0,199.8,2752,49NZ20070724,        P01,32.0,,2.0,32.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,7.3027,2.0,33.9178,2.0,33.9158,2.0,91.85,2.0,92.15,2.0,44.2,2.0,32.55,2.0,0.01,2.0,2.381,2.0,2.914,2.0,1.474,2.0,0.168,2.0,2228.0,2.0,2262.7,2.0,7.4536,2.0,25.0,,9.0,,,9.0,,,9.0,7.30337,2.0,0.22,0.12,0.01,0.016,,9.0,,,9.0,,7.2839,26.527,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2735,106.0,1.0,249.7,2776,49NZ20070724,        P01,8.0,,9.0,8.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,6.7488,2.0,33.9578,2.0,,9.0,83.68,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,6.74877,2.0,,,,,,9.0,,,9.0,,6.7262,26.6348,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2736,106.0,1.0,250.0,2753,49NZ20070724,        P01,31.0,,2.0,31.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,6.7494,2.0,33.9576,2.0,33.956,6.0,83.7,2.0,83.69,2.0,50.86,2.0,34.38,2.0,0.01,2.0,2.486,2.0,2.582,2.0,1.272,2.0,0.138,2.0,2244.8,2.0,2271.5,2.0,7.4331,2.0,25.0,,9.0,,,9.0,,,9.0,6.7495,2.0,0.23,0.13,0.01,0.016,,9.0,,,9.0,,6.7268,26.6346,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2737,106.0,1.0,279.6,2754,49NZ20070724,        P01,30.0,,2.0,30.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,6.4294,2.0,33.9566,2.0,33.9539,2.0,85.0,2.0,85.55,2.0,53.12,2.0,34.58,2.0,0.01,2.0,2.497,2.0,2.523,2.0,1.232,2.0,0.144,2.0,2246.6,2.0,2275.4,2.0,7.431,2.0,25.0,,9.0,,,9.0,,,9.0,6.42951,2.0,0.24,0.13,0.01,0.016,,9.0,,,9.0,,6.4047,26.6763,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2738,106.0,1.0,279.9,2779,49NZ20070724,        P01,5.0,,9.0,5.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,6.4291,2.0,33.9567,2.0,,9.0,85.0,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,6.42944,2.0,,,,,,9.0,,,9.0,,6.4044,26.6765,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2739,106.0,1.0,370.7,2755,49NZ20070724,        P01,29.0,,2.0,29.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,5.6654,2.0,33.9898,2.0,33.9891,2.0,60.53,2.0,60.83,2.0,65.76,2.0,38.29,2.0,0.01,2.0,2.743,2.0,1.878,2.0,0.881,2.0,0.094,2.0,2274.4,2.0,2287.4,2.0,7.3821,2.0,25.0,,9.0,,,9.0,,,9.0,5.66541,2.0,0.26,0.14,0.01,0.017,,9.0,,,9.0,,5.6346,26.7996,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2740,106.0,1.0,370.9,2780,49NZ20070724,        P01,4.0,,9.0,4.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,5.6647,2.0,33.99,2.0,,9.0,60.47,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,,9.0,,,9.0,,,9.0,5.66473,2.0,,,,,,9.0,,,9.0,,5.6339,26.7998,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
2741,106.0,1.0,470.1,2756,49NZ20070724,        P01,28.0,,2.0,28.0,2.0,20070827.0,2153.0,46.9802,-130.031,2631,2.0,5.0339,2.0,34.0515,2.0,34.0505,6.0,38.95,2.0,39.37,2.0,79.7,2.0,41.0,2.0,0.01,2.0,2.946,2.0,1.198,2.0,0.556,2.0,0.057,2.0,2306.7,2.0,2304.3,2.0,7.3439,2.0,25.0,,9.0,,,9.0,,,9.0,5.03366,2.0,0.29,0.15,0.01,0.017,,9.0,,,9.0,,4.9968,26.9237,,,,,,['P01'],2007-07-24,2007-09-03,JAMSTEC,
