,STNNBR,BTLNBR,Unnamed: 0,EXPOCODE,SECT_ID,CASTNO,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,THETA,N2O,N2O_FLAG_W,N2O ERROR,SD_N2O_%,woce_lines,startDate,endDate,source
2338,104.0,12.0,2339,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,400.4,5.0394,34.9602,2.0,,9.0,286.0,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,5.0074,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2339,104.0,13.0,2340,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,301.1,4.9058,34.9112,2.0,34.9198,4.0,289.0,2.0,292.7,2.0,6.88,2.0,13.93,2.0,0.84,2.0,4.297,2.0,2.341,2.0,,9.0,7.751,2.0,25.0,4.8823,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2340,104.0,14.0,2341,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,301.1,4.9059,34.9113,2.0,,9.0,289.0,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.8824,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2341,104.0,15.0,2342,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,201.5,3.9541,34.7072,2.0,34.7098,2.0,299.3,2.0,299.8,2.0,6.07,2.0,12.54,2.0,0.77,2.0,4.62,2.0,2.503,2.0,,9.0,7.754,2.0,25.0,3.9401,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2342,104.0,16.0,2343,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,201.5,3.9521,34.7068,2.0,,9.0,299.3,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.9381,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2343,104.0,17.0,2344,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,150.5,3.4791,34.6068,2.0,34.6121,2.0,304.7,2.0,306.5,2.0,5.87,2.0,11.62,2.0,0.73,2.0,,9.0,,9.0,,9.0,7.75,2.0,25.0,3.4693,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2344,104.0,18.0,2345,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,150.6,3.4782,34.6066,2.0,,9.0,304.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.4684,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2345,104.0,19.0,2346,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,101.1,4.599,34.6697,2.0,34.6561,4.0,302.4,2.0,305.6,2.0,4.89,2.0,10.68,2.0,0.67,2.0,,9.0,,9.0,,9.0,7.7731,2.0,25.0,4.5915,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2346,104.0,20.0,2347,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,101.0,4.6037,34.6703,2.0,,9.0,302.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.5962,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2347,104.0,21.0,2348,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,51.8,4.1053,34.4178,2.0,34.4366,4.0,308.8,2.0,314.2,3.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,7.785,2.0,25.0,4.1017,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2348,104.0,22.0,2349,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,51.9,4.113,34.4184,2.0,,9.0,308.7,2.0,,9.0,3.99,2.0,9.07,2.0,0.53,2.0,,9.0,,9.0,,9.0,,9.0,,4.1094,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2349,104.0,23.0,2350,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,4.9,5.4981,33.7266,2.0,,9.0,331.6,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,5.4977,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2350,104.0,24.0,2351,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4634,-45.649,1078,4.9,5.4951,33.7273,2.0,33.7347,4.0,331.6,2.0,329.7,2.0,2.39,2.0,5.84,2.0,0.23,2.0,4.783,2.0,2.608,2.0,,9.0,7.854,2.0,25.0,5.4947,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2351,105.0,1.0,2352,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,1642.3,3.2907,34.9251,2.0,34.927,2.0,277.8,2.0,278.8,2.0,10.78,2.0,15.68,2.0,0.95,2.0,3.509,2.0,1.789,2.0,2305.8,2.0,7.7291,2.0,25.0,3.1662,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2352,105.0,2.0,2353,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,1400.3,3.7739,34.9289,2.0,34.9346,2.0,276.9,2.0,277.8,2.0,10.11,2.0,16.01,2.0,0.97,2.0,3.818,2.0,1.975,2.0,2305.9,2.0,7.7256,2.0,25.0,3.6652,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2353,105.0,3.0,2354,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,1201.1,4.011,34.9267,2.0,34.9278,2.0,279.4,2.0,281.3,2.0,9.38,2.0,15.89,2.0,0.95,2.0,4.071,2.0,2.156,2.0,2306.5,2.0,7.7248,2.0,25.0,3.9174,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2354,105.0,4.0,2355,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,1001.1,4.3335,34.9476,2.0,34.948,2.0,281.1,2.0,283.3,2.0,8.82,2.0,15.51,2.0,0.92,2.0,4.119,2.0,2.209,2.0,2306.3,2.0,7.7292,2.0,25.0,4.2544,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2355,105.0,5.0,2356,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,1001.1,4.3336,34.9475,2.0,,9.0,281.1,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.2545,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2356,105.0,6.0,2357,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,900.2,4.4284,34.9539,2.0,34.9566,2.0,281.7,2.0,284.1,2.0,8.66,2.0,15.6,2.0,0.93,2.0,4.165,2.0,2.237,2.0,,9.0,7.7291,2.0,25.0,4.3573,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2357,105.0,7.0,2358,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,900.2,4.4321,34.9539,2.0,,9.0,281.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.361,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2358,105.0,8.0,2359,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,800.4,4.6285,34.9673,2.0,34.9681,2.0,281.4,2.0,284.2,2.0,8.41,2.0,15.26,2.0,0.93,2.0,4.112,2.0,2.214,2.0,2307.5,2.0,7.7338,2.0,25.0,4.5646,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2359,105.0,9.0,2360,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,800.5,4.6321,34.9673,2.0,,9.0,281.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.5682,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2360,105.0,10.0,2361,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,700.4,4.8377,34.9823,2.0,34.9833,2.0,282.2,2.0,285.2,2.0,8.2,2.0,15.19,2.0,0.92,2.0,4.134,2.0,2.261,2.0,,9.0,7.7378,2.0,25.0,4.7812,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2361,105.0,11.0,2362,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,700.3,4.838,34.9823,2.0,,9.0,282.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.7815,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2362,105.0,12.0,2363,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,600.4,4.8605,34.9763,2.0,34.9774,2.0,282.8,2.0,284.7,2.0,8.05,2.0,15.13,2.0,0.88,2.0,4.137,2.0,2.243,2.0,2308.9,2.0,7.7414,2.0,25.0,4.8124,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2363,105.0,13.0,2364,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,600.4,4.8597,34.9763,2.0,,9.0,282.8,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.8116,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2364,105.0,14.0,2365,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,400.1,4.873,34.954,2.0,34.9553,2.0,285.0,2.0,287.1,2.0,7.47,2.0,14.46,2.0,0.88,2.0,,9.0,,9.0,2308.5,2.0,7.7431,2.0,25.0,4.8415,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2365,105.0,15.0,2366,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,400.1,4.8731,34.9539,2.0,,9.0,285.0,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.8416,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2366,105.0,16.0,2367,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,300.0,5.0015,34.9593,2.0,34.9577,2.0,287.2,2.0,288.5,2.0,7.34,2.0,14.48,2.0,0.84,2.0,4.218,2.0,2.31,2.0,,9.0,7.7448,2.0,25.0,4.9778,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2367,105.0,17.0,2368,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,300.0,5.0032,34.9593,2.0,,9.0,287.2,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,4.9795,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2368,105.0,18.0,2369,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,200.6,5.0762,34.9401,2.0,34.9412,2.0,288.4,2.0,289.6,2.0,6.9,2.0,14.17,2.0,0.82,2.0,,9.0,,9.0,2308.1,2.0,7.7512,2.0,25.0,5.0604,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2369,105.0,19.0,2370,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,150.7,4.4435,34.7794,2.0,34.801,4.0,299.1,2.0,296.2,2.0,6.03,2.0,12.78,2.0,0.75,2.0,,9.0,,9.0,,9.0,7.7572,2.0,25.0,4.4325,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2370,105.0,20.0,2371,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,100.4,3.3251,34.5178,2.0,34.5614,4.0,305.7,2.0,306.8,2.0,5.47,2.0,11.17,2.0,0.68,2.0,4.806,2.0,2.602,2.0,2288.4,2.0,7.7553,2.0,25.0,3.3187,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2371,105.0,21.0,2372,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,100.5,3.3286,34.5183,2.0,,9.0,305.7,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.3222,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2372,105.0,22.0,2373,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,25.8,6.8239,34.8435,2.0,34.8281,4.0,304.8,2.0,301.7,2.0,3.56,2.0,9.18,2.0,0.5,2.0,,9.0,,9.0,,9.0,7.8145,2.0,25.0,6.8216,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2373,105.0,23.0,2374,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,25.8,6.8284,34.8441,2.0,,9.0,304.8,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,6.8261,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2374,105.0,24.0,2375,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.4348,-45.6657,1681,5.5,6.5504,34.2443,2.0,34.2453,2.0,320.6,2.0,318.5,2.0,2.62,2.0,6.74,2.0,0.31,2.0,4.295,2.0,2.424,2.0,2271.6,2.0,7.8547,2.0,25.0,6.5499,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2375,106.0,1.0,2376,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,2498.9,2.2843,34.9082,2.0,34.9083,2.0,287.9,2.0,288.2,2.0,11.52,2.0,14.59,2.0,0.91,2.0,3.415,2.0,1.803,2.0,,9.0,7.7245,2.0,25.0,2.0977,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2376,106.0,2.0,2377,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,2250.3,2.6119,34.9219,2.0,34.9237,2.0,281.0,2.0,280.2,2.0,12.9,2.0,15.11,2.0,0.93,2.0,,9.0,,9.0,,9.0,7.7314,2.0,25.0,2.4426,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2377,106.0,3.0,2378,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,2000.3,2.9246,34.9217,2.0,34.9211,2.0,279.3,2.0,279.6,2.0,11.75,2.0,15.37,2.0,0.94,2.0,3.022,2.0,1.581,2.0,,9.0,7.7284,2.0,25.0,2.7732,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2378,106.0,4.0,2379,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1799.9,3.1449,34.9232,2.0,34.9223,2.0,278.4,2.0,279.9,2.0,10.94,2.0,15.31,2.0,0.94,2.0,3.214,2.0,1.689,2.0,,9.0,7.7287,2.0,25.0,3.0084,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2379,106.0,5.0,2380,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1799.7,3.1454,34.9232,2.0,,9.0,278.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.0089,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2380,106.0,6.0,2381,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1598.3,3.3776,34.9256,2.0,34.9242,2.0,275.8,2.0,276.7,2.0,10.87,2.0,15.67,2.0,0.97,2.0,3.261,2.0,1.719,2.0,,9.0,7.7248,2.0,25.0,3.256,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2381,106.0,7.0,2382,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1598.3,3.3777,34.9256,2.0,,9.0,275.8,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.2561,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2382,106.0,8.0,2383,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1397.3,3.6265,34.9302,2.0,34.9329,2.0,273.9,2.0,276.3,2.0,10.36,2.0,15.87,2.0,0.97,2.0,3.449,2.0,1.835,2.0,,9.0,7.7228,2.0,25.0,3.5196,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2383,106.0,9.0,2384,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1397.3,3.6265,34.9302,2.0,,9.0,273.9,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.5196,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2384,106.0,10.0,2385,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1199.8,3.7334,34.9216,2.0,34.9202,2.0,274.5,2.0,275.6,2.0,10.11,2.0,15.91,2.0,0.93,2.0,3.642,2.0,1.954,2.0,,9.0,7.7207,2.0,25.0,3.6424,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2385,106.0,11.0,2386,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1200.0,3.7338,34.9216,2.0,,9.0,274.5,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,3.6428,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2386,106.0,12.0,2387,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,1000.1,3.9077,34.9216,2.0,34.9189,2.0,277.8,2.0,279.5,2.0,9.47,2.0,15.71,2.0,0.96,2.0,,9.0,,9.0,,9.0,7.7226,2.0,25.0,3.832,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2387,106.0,13.0,2388,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,900.0,3.997,34.925,2.0,34.9257,2.0,279.5,2.0,281.1,2.0,9.26,2.0,15.76,2.0,0.97,2.0,3.926,2.0,2.187,2.0,,9.0,7.7229,2.0,25.0,3.929,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2388,106.0,14.0,2389,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,799.4,4.0729,34.9283,2.0,34.9265,2.0,284.0,2.0,285.8,2.0,8.87,2.0,15.7,2.0,0.96,2.0,4.041,2.0,2.246,2.0,,9.0,7.7251,2.0,25.0,4.0126,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2389,106.0,15.0,2390,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,699.5,4.2044,34.9384,2.0,34.936,2.0,285.1,2.0,285.5,2.0,8.76,2.0,15.46,2.0,0.94,2.0,4.021,2.0,2.268,2.0,,9.0,7.7254,2.0,25.0,4.1514,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2390,106.0,16.0,2391,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,599.8,4.3475,34.9511,2.0,34.9538,2.0,284.2,2.0,285.6,2.0,8.53,2.0,15.46,2.0,0.93,2.0,4.001,2.0,2.269,2.0,,9.0,7.7273,2.0,25.0,4.3018,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2391,106.0,17.0,2392,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,500.0,4.3255,34.9368,2.0,34.9379,2.0,284.5,2.0,286.9,2.0,8.18,2.0,15.27,2.0,0.91,2.0,4.09,2.0,2.324,2.0,,9.0,7.7291,2.0,25.0,4.2879,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2392,106.0,18.0,2393,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,399.7,4.5305,34.9587,2.0,34.9571,2.0,286.3,2.0,286.8,2.0,8.17,2.0,15.33,2.0,0.91,2.0,4.049,2.0,2.317,2.0,,9.0,7.7312,2.0,25.0,4.5001,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2393,106.0,19.0,2394,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,299.9,4.8572,34.9892,2.0,34.9862,2.0,286.0,2.0,287.4,2.0,8.08,2.0,15.09,2.0,0.89,2.0,4.014,2.0,2.293,2.0,,9.0,7.7374,2.0,25.0,4.8338,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2394,106.0,20.0,2395,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,200.4,5.1175,34.9965,2.0,34.994,2.0,289.1,2.0,286.8,2.0,7.71,2.0,14.81,2.0,0.85,2.0,3.998,2.0,2.301,2.0,,9.0,7.7424,2.0,25.0,5.1016,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2395,106.0,21.0,2396,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,149.9,5.1498,34.9716,2.0,34.9707,2.0,291.3,2.0,288.4,2.0,7.12,2.0,14.4,2.0,0.83,2.0,,9.0,,9.0,,9.0,7.7477,2.0,25.0,5.138,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2396,106.0,22.0,2397,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,100.7,5.5826,34.8874,2.0,34.8902,2.0,289.6,2.0,292.6,2.0,5.79,2.0,12.6,2.0,0.68,2.0,4.11,2.0,2.337,2.0,,9.0,7.7685,2.0,25.0,5.5743,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2397,106.0,23.0,2398,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,29.9,6.4375,34.5779,2.0,34.5791,2.0,307.4,2.0,309.3,2.0,2.31,2.0,4.44,2.0,0.3,2.0,,9.0,,9.0,,9.0,7.8525,2.0,25.0,6.4349,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2398,106.0,24.0,2399,29AH20120622,      OVIDE,1.0,2.0,20120718.0,0.0,59.0676,-46.0833,2473,7.6,7.2839,34.5734,2.0,34.5745,2.0,304.4,2.0,311.8,3.0,2.09,2.0,4.01,2.0,0.21,2.0,4.18,2.0,2.358,2.0,,9.0,7.8634,2.0,25.0,7.2832,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2399,107.0,1.0,2400,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,3051.9,1.4989,34.9046,2.0,34.9046,2.0,301.4,2.0,303.2,2.0,8.28,2.0,12.96,2.0,0.8,2.0,,9.0,,9.0,2300.7,2.0,7.7211,2.0,25.0,1.276,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2400,107.0,2.0,2401,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,3051.9,1.499,34.9046,2.0,34.9027,2.0,301.4,2.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,9.0,,1.2761,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2401,107.0,3.0,2402,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,2999.6,1.5978,34.9033,2.0,,9.0,300.5,2.0,299.9,2.0,7.99,2.0,13.13,2.0,0.82,2.0,,9.0,,9.0,2300.0,2.0,7.7225,2.0,25.0,1.3777,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2402,107.0,4.0,2403,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,2749.8,2.4295,34.9135,2.0,34.9134,2.0,282.2,2.0,282.1,2.0,13.56,2.0,15.3,2.0,0.94,2.0,,9.0,,9.0,2308.5,2.0,7.7353,2.0,25.0,2.2161,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2403,107.0,5.0,2404,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,2498.9,2.824,34.9242,2.0,34.9245,2.0,280.0,2.0,279.9,2.0,11.83,2.0,15.38,2.0,0.96,2.0,2.873,2.0,1.479,2.0,2305.6,2.0,7.7332,2.0,25.0,2.6274,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2404,107.0,6.0,2405,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,2249.6,3.055,34.9239,2.0,34.925,2.0,277.2,2.0,277.7,2.0,11.28,2.0,15.61,2.0,0.97,2.0,2.887,2.0,1.48,2.0,2306.4,2.0,7.7324,2.0,25.0,2.8783,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2405,107.0,7.0,2406,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,1999.8,3.2683,34.9203,2.0,34.9183,2.0,276.7,2.0,276.8,2.0,10.35,2.0,15.71,2.0,0.99,2.0,3.145,2.0,1.626,2.0,2304.2,2.0,7.7319,2.0,25.0,3.1118,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
2406,107.0,8.0,2407,29AH20120622,      OVIDE,1.0,2.0,20120719.0,0.0,57.4553,-47.0882,3017,1800.5,3.4363,34.9203,2.0,34.9204,2.0,274.9,2.0,274.9,2.0,10.25,2.0,15.82,2.0,1.0,2.0,3.202,2.0,1.639,2.0,2303.0,2.0,7.7303,2.0,25.0,3.2958,,,,,"['OVIDE', 'AR07W']",2012-06-22,2012-07-24,Mercedes
